delta0,delta1,delta2,delta3,delta4
0017,0013,0043,0032,0036
0019,0013,0048,0040,0041
0020,0013,0049,0049,0046
0032,0030,0073,0083,0072
0040,0038,0084,0110,0086
0040,0038,0090,0111,0090
0040,0038,0090,0111,0101
0040,0038,0086,0104,0101
0040,0038,0079,0096,0086
0051,0037,0077,0088,0078
0051,0025,0056,0059,0062
0018,0012,0038,0033,0036
0018,0012,0035,0031,0031
0018,0012,0030,0025,0029
0018,0012,0030,0025,0026
0016,0010,0033,0017,0020
0008,0003,0033,0015,0020
0007,0003,0026,0012,0018
0007,0008,0021,0012,0018
0007,0008,0021,0012,0018
0007,0008,0021,0012,0018
0007,0005,0020,0010,0015
0007,0005,0020,0010,0015
0009,0005,0020,0010,0013
0008,0001,0021,0008,0013
0008,0001,0021,0008,0013
0007,0001,0022,0008,0013
0007,0003,0022,0008,0013
0007,0003,0022,0008,0013
0007,0003,0022,0008,0013
