delta0,delta1,delta2,delta3,delta4
0027,0024,0032,0050,0042
0035,0036,0055,0079,0067
0053,0038,0063,0097,0087
0053,0038,0063,0097,0087
0051,0036,0049,0091,0083
0042,0027,0047,0075,0076
0030,0018,0033,0055,0058
0026,0015,0027,0045,0042
0025,0013,0025,0036,0039
0015,0012,0016,0024,0026
0015,0011,0016,0022,0024
0014,0011,0016,0021,0024
0013,0008,0013,0012,0019
0012,0008,0013,0012,0019
0011,0008,0009,0012,0019
0008,0007,0009,0012,0019
0008,0007,0009,0012,0019
0008,0007,0009,0012,0019
0008,0007,0006,0010,0010
0008,0006,0006,0010,0010
0008,0006,0006,0010,0010
0002,0006,0007,0011,0010
0002,0006,0007,0011,0010
0009,0006,0007,0011,0010
0009,0006,0007,0009,0011
0008,0006,0007,0009,0011
0006,0005,0007,0009,0011
0008,0006,0004,0006,0007
0008,0006,0004,0006,0007
0008,0006,0004,0006,0007
