delta0,delta1,delta2,delta3,delta4
0026,0021,0035,0047,0040
0030,0027,0042,0061,0048
0042,0031,0052,0079,0067
0042,0031,0052,0079,0067
0033,0025,0033,0050,0053
0027,0020,0027,0042,0042
0027,0020,0027,0039,0042
0020,0013,0019,0029,0027
0013,0011,0019,0026,0022
0013,0011,0019,0026,0022
0013,0010,0014,0020,0022
0009,0010,0014,0018,0017
0009,0010,0014,0018,0017
0009,0011,0013,0014,0017
0011,0009,0010,0011,0014
0011,0009,0010,0011,0014
0010,0009,0010,0011,0014
0009,0009,0014,0016,0015
0009,0009,0014,0016,0015
0009,0008,0014,0012,0015
0011,0008,0008,0012,0018
0011,0008,0008,0012,0018
0010,0010,0008,0012,0018
0010,0010,0010,0013,0018
0010,0010,0010,0013,0018
0011,0011,0009,0012,0013
0011,0011,0009,0011,0013
0011,0011,0009,0011,0013
0011,0011,0011,0011,0015
0004,0010,0012,0012,0012
