delta0,delta1,delta2,delta3,delta4
0012,0016,0037,0043,0030
0019,0034,0061,0089,0064
0019,0034,0070,0110,0076
0019,0031,0079,0114,0082
0019,0031,0084,0121,0096
0019,0031,0084,0121,0096
0019,0031,0077,0107,0093
0054,0031,0066,0099,0079
0054,0026,0066,0093,0079
0033,0017,0047,0052,0043
0026,0017,0042,0045,0042
0026,0017,0035,0039,0034
0026,0017,0023,0019,0023
0026,0017,0021,0007,0014
0008,0001,0021,0007,0014
-005,-002,0001,-002,-009
-005,-002,0001,-002,-009
-005,-002,0001,-002,-009
-007,-008,-005,-009,-009
-007,-008,-005,-009,-009
-007,-008,-005,-009,-009
-009,-006,-010,-012,-007
-009,-006,-010,-012,-007
-009,-006,-010,-012,-007
-009,-007,-008,-013,-011
-009,-007,-008,-013,-011
-009,-007,-008,-013,-011
-011,-007,-008,-014,-010
-011,-007,-008,-014,-010
-011,-007,-008,-014,-010
