delta0,delta1,delta2,delta3,delta4
0014,0011,0038,0028,0030
0014,0012,0038,0029,0030
0023,0014,0051,0050,0049
0024,0023,0061,0056,0057
0028,0027,0068,0082,0071
0047,0049,0104,0136,0122
0047,0062,0121,0176,0148
0047,0062,0123,0184,0150
0047,0062,0137,0206,0172
0047,0062,0137,0206,0172
0065,0064,0134,0197,0177
0087,0069,0133,0195,0172
0096,0069,0125,0164,0170
0096,0050,0103,0131,0134
0068,0046,0074,0105,0107
0045,0022,0056,0062,0065
0022,0011,0042,0040,0041
0022,0011,0038,0033,0036
0022,0011,0033,0031,0036
0022,0011,0031,0025,0023
0020,0008,0028,0018,0020
0017,0007,0026,0018,0020
0013,0007,0023,0018,0020
0009,0007,0023,0017,0021
0009,0007,0023,0017,0021
0009,0003,0023,0011,0015
0010,0003,0022,0008,0015
0010,0003,0022,0008,0015
0010,0005,0019,0008,0012
0010,0005,0019,0008,0012
