delta0,delta1,delta2,delta3,delta4
0021,0022,0055,0078,0050
0021,0022,0056,0078,0050
0021,0022,0056,0078,0050
0017,0012,0028,0035,0028
0017,0012,0028,0035,0028
0012,0004,0025,0035,0027
-006,-007,-001,0001,-008
-006,-007,-001,0001,-008
-006,-007,-001,0001,-008
-009,-011,-005,-006,-015
-009,-011,-005,-006,-015
-009,-011,-005,-006,-015
-013,-013,-009,-012,-015
-013,-013,-009,-012,-015
-013,-013,-009,-012,-015
-011,-009,-007,-015,-022
-011,-009,-007,-015,-022
-011,-009,-007,-015,-022
-010,-016,-011,-013,-018
-010,-016,-011,-013,-018
-010,-016,-011,-013,-018
-011,-013,-009,-011,-018
-011,-013,-009,-011,-018
-011,-013,-009,-011,-018
-008,-013,-008,-016,-022
-008,-013,-008,-016,-022
-008,-013,-008,-016,-022
-011,-010,-010,-015,-026
-011,-010,-010,-015,-026
-011,-010,-010,-015,-026
