delta0,delta1,delta2,delta3,delta4
0007,0013,0039,0046,0033
0007,0017,0047,0062,0042
0024,0031,0065,0094,0075
0024,0031,0065,0099,0078
0024,0031,0065,0099,0078
0026,0016,0040,0046,0048
0026,0016,0040,0046,0048
0026,0016,0040,0046,0048
0001,-001,0011,0006,0006
0001,-001,0011,0006,0006
0001,-001,0011,0006,0006
-005,0000,-003,-006,-007
-005,0000,-003,-006,-007
-005,0000,-003,-006,-007
-009,-006,-002,-006,-010
-009,-006,-002,-006,-010
-009,-006,-002,-006,-010
-005,-004,-006,-006,-013
-005,-004,-006,-006,-013
-005,-004,-006,-006,-013
-007,-004,-008,-012,-011
-007,-004,-008,-012,-011
-007,-004,-008,-012,-011
-010,-008,-001,-008,-014
-010,-008,-001,-008,-014
-010,-008,-001,-008,-014
-009,-008,-007,-011,-007
-009,-008,-007,-011,-007
-009,-008,-007,-011,-007
-008,-007,-004,-011,-011
