delta0,delta1,delta2,delta3,delta4
0010,0014,0037,0037,0036
0024,0023,0051,0072,0064
0024,0033,0067,0099,0076
0026,0036,0075,0104,0088
0048,0044,0077,0109,0100
0048,0044,0077,0109,0100
0048,0044,0074,0098,0090
0048,0044,0073,0092,0083
0048,0029,0060,0078,0074
0024,0018,0037,0039,0041
0021,0017,0034,0026,0034
0008,0006,0019,0020,0022
0008,0006,0019,0013,0019
0006,0005,0014,0010,0010
0004,0005,0012,0009,0010
0004,0005,0012,0005,0010
0003,0004,0012,0005,0009
0003,0004,0005,0005,0009
0003,0003,0005,0006,0009
0003,0000,0011,0003,0004
0003,0000,0011,0003,0002
0003,0000,0010,0003,0002
0006,0002,0008,0001,0004
0006,0002,0006,0001,0004
0006,0002,0006,0001,0004
0005,0001,0008,0002,0004
0005,0001,0008,0002,0004
0005,0001,0008,0003,0004
0002,0000,0008,0002,0001
0002,0000,0008,0002,0001
