delta0,delta1,delta2,delta3,delta4
0013,0015,0022,0043,0033
0021,0024,0030,0044,0038
0029,0031,0045,0070,0060
0029,0031,0045,0070,0060
0037,0026,0045,0076,0067
0040,0026,0045,0075,0070
0040,0026,0045,0075,0070
0029,0023,0031,0054,0049
0025,0018,0021,0037,0038
0025,0018,0021,0037,0038
0009,0009,0012,0025,0021
0009,0008,0011,0016,0020
0009,0008,0011,0016,0020
0010,0008,0009,0012,0018
0008,0005,0009,0011,0012
0010,0009,0009,0012,0018
0008,0005,0009,0011,0012
0009,0006,0006,0010,0011
0009,0006,0006,0010,0011
0009,0006,0006,0012,0011
0007,0006,0004,0012,0007
0007,0006,0004,0014,0007
0007,0006,0006,0008,0006
0007,0007,0006,0006,0008
0007,0008,0006,0006,0008
0007,0007,0005,0006,0008
0006,0003,0007,0010,0010
0006,0003,0007,0010,0010
0006,0006,0007,0010,0011
0005,0006,0008,0009,0011
