delta0,delta1,delta2,delta3,delta4
0010,0005,0023,0014,0019
0010,0005,0021,0012,0013
0010,0005,0021,0012,0013
0008,0002,0020,0012,0012
0008,0002,0019,0009,0012
0008,0002,0019,0009,0012
0006,0002,0018,0009,0012
0005,0002,0018,0008,0012
0006,0002,0018,0008,0012
0008,0004,0020,0008,0012
0008,0002,0019,0006,0010
0004,0002,0019,0006,0010
0004,0002,0019,0006,0010
0009,0005,0015,0007,0010
0009,0005,0012,0007,0010
0007,0006,0012,0007,0010
0007,0003,0013,0005,0011
0007,0003,0013,0007,0011
0008,0003,0014,0007,0011
0007,0003,0017,0007,0011
0007,0003,0017,0007,0011
0007,0004,0018,0010,0012
0006,0003,0018,0010,0012
0007,0003,0018,0010,0012
0007,0003,0013,0009,0015
0007,0005,0013,0009,0014
0007,0005,0013,0009,0014
0006,0004,0016,0009,0013
0006,0004,0015,0007,0013
0005,0004,0015,0006,0013
