delta0,delta1,delta2,delta3,delta4
0017,0013,0039,0048,0045
0020,0015,0043,0049,0047
0025,0019,0050,0072,0063
0025,0031,0066,0102,0083
0034,0033,0081,0115,0093
0034,0033,0081,0121,0099
0034,0033,0084,0124,0100
0034,0033,0084,0124,0100
0044,0034,0084,0117,0100
0057,0034,0083,0111,0098
0057,0030,0073,0094,0084
0048,0024,0055,0068,0066
0025,0015,0041,0049,0046
0025,0015,0034,0029,0028
0025,0015,0033,0029,0027
0025,0015,0030,0025,0026
0010,0000,0028,0015,0015
0009,0000,0021,0014,0015
0009,-001,0020,0012,0011
0008,-003,0016,0009,0008
0005,-003,0016,0006,0008
0008,-003,0016,0004,0007
0004,-004,0013,0004,0007
0007,-004,0013,0004,0007
0006,-001,0013,0004,0007
0006,-001,0006,0003,0007
0004,-001,0006,0003,0007
0004,-001,0007,0004,0009
0004,-001,0008,0004,0009
0004,-001,0008,0004,0009
