delta0,delta1,delta2,delta3,delta4
0021,0032,0065,0092,0066
0038,0085,0132,0190,0159
0038,0127,0176,0245,0161
0038,0127,0206,0289,0201
0038,0127,0206,0289,0201
0038,0103,0186,0252,0177
0038,0102,0186,0252,0177
0118,0099,0169,0239,0177
0135,0050,0105,0146,0136
0145,0050,0105,0146,0136
0145,0050,0105,0146,0136
0084,0034,0105,0146,0136
0084,0034,0105,0146,0136
0063,0034,0070,0088,0082
0012,-005,0020,0010,0000
0012,-005,0020,0010,0000
0012,-005,0020,0010,0000
-010,-005,0014,0004,-003
-010,-005,0014,0004,-003
-010,-005,0014,0004,-003
-004,-004,-001,-001,-004
-004,-004,-001,-001,-004
-004,-004,-001,-001,-004
-005,-005,-006,-012,-008
-005,-005,-006,-012,-008
-005,-005,-006,-012,-008
-008,-006,-006,-008,-013
-008,-006,-006,-008,-013
-008,-006,-006,-008,-013
-010,-006,-003,-008,-013
