delta0,delta1,delta2,delta3,delta4
0014,0010,0033,0034,0036
0021,0029,0052,0063,0057
0024,0029,0061,0087,0070
0027,0030,0072,0096,0071
0044,0036,0072,0096,0079
0044,0036,0064,0086,0079
0034,0023,0047,0054,0058
0023,0019,0038,0040,0048
0018,0008,0022,0023,0025
0007,0006,0016,0013,0017
0003,0005,0015,0008,0014
0003,0005,0011,0008,0011
0003,0003,0009,0008,0011
0004,0000,0009,0002,0006
0004,0000,0009,0002,0006
0004,0000,0005,0002,0006
0002,0002,0004,0003,0007
0002,0002,0003,0003,0007
0002,0003,0003,0003,0007
0004,0000,0004,0001,0001
0004,0000,0004,0001,0001
0004,0000,0004,0001,0001
0001,0000,0010,-001,0002
0001,0000,0010,-001,0002
0001,0000,0010,-001,0002
0000,-002,0005,0000,0003
0000,-002,0005,0000,0003
0000,-002,0005,0000,0003
0002,-002,0005,-002,0003
0002,-002,0005,-002,0003
