delta0,delta1,delta2,delta3,delta4
0023,0018,0028,0048,0035
0025,0021,0033,0051,0038
0030,0024,0037,0060,0047
0030,0024,0037,0060,0047
0030,0020,0032,0050,0043
0028,0017,0028,0049,0043
0028,0017,0028,0049,0043
0020,0011,0020,0035,0031
0016,0009,0019,0031,0031
0015,0009,0016,0024,0026
0013,0009,0014,0020,0023
0013,0006,0010,0017,0019
0012,0006,0010,0015,0015
0009,0005,0009,0011,0013
0009,0002,0006,0011,0013
0009,0002,0005,0011,0013
0009,0002,0005,0009,0011
0010,0003,0004,0009,0011
0010,0003,0004,0008,0011
0005,0003,0004,0008,0008
0005,0003,0004,0008,0008
0005,0003,0004,0008,0008
0006,0003,0002,0007,0007
0008,0005,0002,0006,0007
0008,0005,0002,0006,0006
0005,0001,0003,0005,0009
0004,0001,0002,0004,0007
0004,0001,0002,0005,0007
0003,0000,0002,0005,0006
0003,0000,0002,0005,0006
