delta0,delta1,delta2,delta3,delta4
0034,0039,0046,0062,0056
0034,0039,0046,0066,0056
0039,0044,0055,0076,0066
0052,0042,0066,0098,0085
0052,0042,0066,0098,0085
0054,0042,0057,0099,0090
0043,0026,0047,0082,0074
0041,0026,0041,0073,0074
0027,0026,0031,0044,0046
0023,0017,0025,0032,0038
0023,0017,0025,0032,0038
0019,0015,0017,0023,0027
0012,0012,0015,0023,0024
0012,0012,0015,0023,0024
0012,0012,0014,0017,0019
0014,0011,0010,0015,0019
0014,0011,0010,0015,0019
0012,0011,0010,0015,0019
0010,0011,0011,0013,0016
0010,0011,0011,0013,0016
0010,0011,0011,0013,0016
0008,0010,0009,0012,0015
0008,0010,0009,0012,0015
0008,0010,0009,0012,0015
0006,0009,0008,0009,0014
0006,0009,0008,0009,0014
0006,0006,0008,0009,0012
0009,0006,0008,0010,0012
0009,0006,0008,0010,0012
0011,0008,0008,0010,0014
