delta0,delta1,delta2,delta3,delta4
0006,0017,0044,0061,0038
0010,0030,0063,0096,0053
0027,0030,0065,0096,0065
0027,0030,0065,0096,0065
0027,0029,0065,0094,0065
0014,0009,0029,0034,0022
0014,0009,0029,0034,0022
0014,0009,0029,0028,0021
-006,-009,0000,-003,-010
-006,-009,0000,-003,-010
-006,-009,0000,-003,-010
-008,-009,-005,-011,-018
-008,-009,-005,-011,-018
-008,-009,-005,-011,-018
-012,-013,-009,-013,-021
-012,-013,-009,-013,-021
-012,-013,-009,-013,-021
-008,-009,-007,-014,-021
-008,-009,-007,-014,-021
-008,-009,-007,-014,-021
-009,-008,-006,-017,-023
-009,-008,-006,-017,-023
-009,-008,-006,-017,-023
-012,-015,-012,-015,-022
-012,-015,-012,-015,-022
-012,-015,-012,-015,-022
-010,-009,-007,-015,-023
-009,-008,-006,-014,-022
-009,-008,-006,-014,-022
-010,-012,-013,-014,-025
