delta0,delta1,delta2,delta3,delta4
0011,0018,0045,0054,0039
0016,0023,0062,0097,0058
0045,0031,0069,0097,0074
0051,0031,0069,0097,0074
0051,0031,0069,0091,0074
0010,0005,0017,0017,0012
0010,0005,0017,0017,0012
0005,0002,0016,0011,0005
-008,-011,-005,-004,-013
-008,-011,-005,-004,-013
-008,-011,-005,-004,-013
-010,-012,-011,-015,-021
-010,-012,-011,-015,-021
-010,-012,-011,-015,-021
-009,-013,-009,-013,-023
-009,-013,-009,-013,-023
-009,-013,-009,-013,-023
-012,-010,-010,-013,-020
-012,-010,-010,-013,-020
-012,-010,-010,-013,-020
-013,-015,-011,-011,-020
-013,-015,-011,-011,-020
-013,-015,-011,-011,-020
-012,-015,-013,-013,-020
-012,-015,-013,-013,-020
-012,-015,-013,-013,-020
-012,-015,-011,-012,-021
-012,-015,-011,-012,-021
-012,-015,-011,-012,-021
-010,-011,-009,-013,-023
