delta0,delta1,delta2,delta3,delta4
0020,0017,0039,0043,0041
0020,0017,0041,0044,0041
0025,0027,0057,0078,0071
0025,0027,0057,0078,0071
0025,0027,0059,0078,0071
0039,0043,0081,0119,0103
0045,0046,0081,0119,0103
0045,0046,0086,0119,0103
0045,0046,0086,0116,0108
0045,0046,0086,0116,0108
0045,0043,0085,0116,0107
0072,0038,0082,0101,0091
0072,0038,0082,0101,0091
0050,0028,0065,0064,0067
0050,0028,0050,0050,0052
0050,0028,0050,0050,0052
0050,0028,0045,0047,0050
0050,0028,0036,0029,0034
0023,0016,0041,0033,0038
0023,0012,0036,0029,0034
0022,0009,0036,0021,0029
0012,0009,0035,0018,0020
0012,0011,0026,0018,0020
0012,0011,0026,0018,0020
0011,0010,0026,0014,0021
0011,0006,0022,0014,0017
0012,0006,0022,0014,0017
0012,0006,0022,0014,0017
0012,0010,0023,0015,0021
0009,0010,0023,0015,0021
