delta0,delta1,delta2,delta3,delta4
0016,0012,0032,0036,0034
0023,0017,0046,0059,0058
0030,0035,0072,0108,0094
0043,0063,0112,0170,0136
0043,0063,0126,0181,0141
0043,0063,0126,0181,0141
0043,0063,0122,0177,0140
0057,0059,0113,0154,0127
0057,0037,0086,0114,0103
0056,0027,0063,0082,0074
0041,0020,0056,0058,0058
0028,0014,0041,0036,0040
0028,0014,0033,0027,0029
0028,0014,0033,0019,0021
0028,0014,0027,0016,0018
0005,0003,0021,0016,0017
0005,0003,0019,0009,0014
0005,0002,0019,0008,0011
0004,-003,0018,0005,0005
0004,-003,0015,0004,0005
0004,-003,0008,0002,0005
0004,-002,0008,0002,0007
0007,-002,0008,0002,0007
0007,-002,0008,0002,0007
0007,-004,0004,0002,0002
0005,-004,0004,0004,0002
0004,-003,0008,0001,0004
0004,-002,0008,0001,0004
0004,-002,0009,0001,0004
0005,-002,0006,0001,0003
