delta0,delta1,delta2,delta3,delta4
0023,0022,0034,0052,0045
0028,0029,0037,0057,0046
0038,0030,0043,0068,0058
0045,0030,0046,0074,0070
0045,0025,0046,0074,0070
0032,0023,0041,0070,0065
0028,0019,0035,0053,0051
0018,0010,0020,0033,0033
0016,0010,0018,0026,0030
0014,0010,0016,0025,0026
0013,0009,0010,0015,0017
0013,0009,0010,0015,0017
0011,0009,0009,0015,0017
0010,0009,0008,0010,0014
0010,0007,0008,0010,0014
0010,0007,0008,0008,0012
0010,0007,0008,0007,0009
0009,0007,0008,0007,0009
0007,0007,0004,0007,0009
0007,0007,0009,0010,0014
0007,0007,0009,0010,0014
0004,0007,0009,0010,0014
0007,0005,0005,0007,0008
0007,0005,0005,0007,0008
0007,0005,0005,0007,0007
0005,0004,0009,0009,0010
0005,0004,0009,0009,0010
0005,0004,0009,0009,0010
0005,0005,0005,0008,0010
0005,0005,0005,0007,0010
