delta0,delta1,delta2,delta3,delta4
0021,0020,0030,0043,0035
0023,0030,0038,0049,0039
0027,0032,0044,0064,0048
0034,0039,0044,0064,0053
0035,0035,0048,0070,0060
0037,0035,0048,0075,0063
0041,0032,0051,0081,0064
0041,0032,0050,0081,0071
0041,0028,0050,0081,0071
0039,0024,0043,0074,0069
0036,0024,0036,0064,0063
0035,0021,0036,0063,0060
0025,0013,0025,0046,0046
0024,0011,0023,0040,0039
0023,0011,0023,0031,0031
0014,0009,0015,0019,0025
0014,0009,0014,0019,0024
0010,0008,0013,0019,0024
0011,0006,0008,0011,0014
0011,0005,0008,0011,0014
0011,0006,0008,0008,0012
0008,0006,0007,0009,0009
0008,0006,0007,0009,0009
0006,0006,0007,0009,0009
0006,0005,0007,0006,0007
0006,0005,0007,0006,0007
0005,0005,0005,0006,0007
0003,0005,0005,0009,0009
0003,0005,0005,0008,0009
0003,0005,0005,0008,0009
