delta0,delta1,delta2,delta3,delta4
0020,0017,0023,0031,0030
0022,0019,0030,0041,0035
0028,0019,0032,0042,0040
0028,0022,0036,0054,0044
0033,0029,0044,0065,0052
0036,0031,0046,0067,0057
0039,0031,0050,0079,0068
0040,0031,0050,0079,0068
0040,0027,0041,0068,0062
0040,0024,0040,0065,0060
0038,0024,0036,0063,0060
0031,0016,0029,0049,0047
0026,0015,0029,0043,0038
0025,0015,0027,0037,0037
0022,0012,0016,0027,0032
0017,0011,0016,0026,0029
0016,0011,0014,0024,0024
0015,0010,0013,0016,0017
0014,0010,0013,0016,0017
0013,0005,0009,0016,0017
0008,0008,0012,0018,0017
0008,0008,0011,0018,0017
0007,0008,0011,0018,0017
0011,0008,0006,0010,0010
0006,0008,0006,0010,0010
0005,0008,0006,0008,0010
0005,0005,0007,0009,0011
0008,0005,0007,0009,0011
0008,0005,0007,0009,0011
0007,0005,0005,0008,0006
