delta0,delta1,delta2,delta3,delta4
0018,0023,0031,0042,0035
0024,0025,0037,0053,0042
0028,0025,0038,0057,0046
0030,0032,0048,0067,0058
0038,0032,0049,0075,0063
0038,0032,0049,0076,0067
0038,0028,0049,0078,0067
0037,0026,0048,0078,0067
0035,0023,0036,0064,0059
0035,0018,0036,0062,0055
0032,0016,0036,0053,0054
0022,0013,0019,0034,0039
0019,0011,0017,0027,0033
0018,0009,0017,0022,0032
0015,0007,0016,0019,0020
0013,0007,0013,0019,0019
0010,0007,0011,0019,0019
0010,0005,0009,0014,0018
0010,0005,0009,0014,0017
0003,0005,0009,0014,0017
0008,0002,0003,0007,0011
0008,0002,0003,0007,0011
0008,0002,0003,0007,0011
0002,0005,0005,0005,0009
0002,0003,0005,0005,0009
0002,0003,0005,0005,0009
0005,0001,0008,0011,0010
0005,0001,0007,0007,0010
0005,0001,0007,0007,0010
0004,0002,0003,0004,0006
