delta0,delta1,delta2,delta3,delta4
0009,0012,0036,0039,0035
0011,0015,0040,0048,0036
0022,0027,0069,0092,0070
0026,0048,0083,0125,0092
0029,0052,0101,0159,0121
0029,0052,0123,0187,0152
0029,0052,0131,0201,0160
0029,0052,0136,0202,0162
0101,0076,0131,0202,0184
0162,0080,0131,0186,0184
0174,0080,0131,0186,0184
0174,0080,0131,0186,0184
0150,0080,0131,0186,0184
0083,0035,0083,0112,0097
0044,0023,0059,0069,0067
0023,0013,0035,0034,0035
0014,0013,0029,0026,0022
0010,0013,0028,0015,0014
0010,0013,0028,0015,0014
0004,0003,0017,0010,0011
-001,0003,0012,0003,0000
-001,0003,0010,0003,0000
-001,0001,0010,0003,0000
0000,-003,0002,-002,-001
0000,-003,0002,-002,-001
0000,-003,0002,-002,-001
0000,-002,-002,-002,-002
0000,-002,-002,-002,-002
-003,-001,-002,-002,-002
-003,-004,0004,-002,-007
