delta0,delta1,delta2,delta3,delta4
0022,0025,0031,0045,0040
0022,0025,0031,0045,0040
0031,0032,0038,0047,0042
0035,0038,0048,0066,0056
0035,0038,0048,0066,0056
0035,0038,0055,0072,0059
0055,0051,0073,0101,0085
0057,0053,0073,0101,0085
0057,0053,0073,0109,0090
0057,0053,0071,0109,0094
0057,0053,0071,0109,0094
0057,0032,0060,0102,0088
0047,0028,0057,0088,0082
0047,0028,0057,0088,0082
0038,0018,0038,0057,0055
0038,0018,0036,0051,0043
0038,0018,0036,0051,0043
0038,0018,0034,0040,0041
0038,0018,0027,0034,0037
0027,0014,0027,0034,0037
0024,0010,0025,0029,0026
0019,0010,0022,0024,0023
0019,0010,0022,0024,0023
0017,0012,0022,0017,0021
0011,0005,0022,0014,0012
0011,0005,0022,0014,0012
0011,0005,0016,0014,0012
0013,0012,0016,0012,0017
0013,0012,0016,0012,0017
0014,0007,0014,0012,0015
