delta0,delta1,delta2,delta3,delta4
0023,0028,0054,0062,0061
0030,0050,0082,0118,0084
0055,0071,0082,0118,0084
0055,0071,0082,0121,0095
0055,0071,0082,0121,0095
0055,0071,0082,0121,0095
0034,0016,0046,0055,0044
0034,0016,0046,0055,0044
0034,0016,0046,0055,0044
0034,0016,0031,0028,0022
0034,0016,0031,0028,0022
0024,0016,0031,0028,0022
0000,-003,0011,0000,0003
0000,-003,0011,0000,0003
0000,-003,0011,0000,0003
-008,-010,-007,-005,-015
-008,-010,-007,-005,-015
-008,-010,-007,-005,-015
-010,-009,-006,-012,-018
-010,-009,-006,-012,-018
-010,-009,-006,-012,-018
-011,-015,-013,-012,-020
-011,-015,-013,-012,-020
-011,-015,-013,-012,-020
-010,-015,-010,-013,-018
-010,-015,-010,-013,-018
-010,-015,-010,-013,-018
-010,-007,-004,-016,-023
-010,-007,-004,-016,-023
-010,-007,-004,-016,-023
