delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0001,-001,-001,-001,0001,0000,-002
0002,0001,0001,-001,-001,0000,0001,0000,-002
0000,0001,0002,-001,-001,0000,0000,0002,0001
0000,0000,0002,-001,-001,0000,0000,0002,0002
0000,0000,0002,-001,-001,0000,-001,0002,0002
0003,0000,0001,-001,0000,-001,-001,0002,0002
0003,0000,0001,-001,0000,-003,0000,0002,0000
0002,0000,0001,0001,0000,-003,0001,0000,0000
0002,0001,0002,0000,0000,0002,0001,0000,0000
0002,0001,0002,0000,0002,0002,0001,0000,0000
0003,0001,0001,0000,0003,0002,0001,0001,0002
0005,0006,0001,0002,0006,0002,0005,0003,0002
0005,0007,0002,0004,0007,0002,0007,0005,0003
0005,0012,0003,0006,0016,0002,0008,0010,0003
0007,0023,0004,0009,0025,0005,0007,0014,0003
0007,0026,0005,0009,0027,0005,0007,0014,0002
0007,0026,0005,0009,0028,0005,0007,0014,0002
0007,0026,0005,0009,0028,0005,0007,0014,0002
0007,0025,0005,0009,0024,0005,0007,0014,0002
0007,0022,0005,0009,0023,0005,0007,0014,0002
0007,0018,0005,0009,0021,0002,0006,0010,0002
0006,0011,0002,0004,0011,0001,0003,0009,0002
0004,0006,0002,0004,0007,0001,0003,0007,0001
0003,0004,0001,0003,0006,0000,0002,0004,0001
0002,0001,-001,0001,0001,0000,0002,0004,0001
0002,0002,-001,0001,0000,0000,0001,0002,0001
0003,0001,0000,0001,-001,-002,0001,0000,0001
0003,0001,0000,0001,-001,0000,0001,-001,0001
0003,0001,0000,0000,-001,0001,0004,-001,0000
0002,0001,0001,0000,-001,0001,0004,0001,0000
0002,0001,0001,0000,-001,0000,0000,0001,0000
0002,0001,0001,0000,-001,0000,0000,0001,0000
0001,0001,0000,-001,-001,-002,0000,0001,0001
0001,-001,0000,-001,-001,-002,0001,0001,0001
0001,-001,0000,-001,-001,-002,0001,0001,0001
0001,0001,0000,-002,-001,-001,0001,0000,0001
0001,0001,-002,0000,-001,-001,0000,0001,0001
0001,0001,-002,0000,-001,-001,0000,0002,0000
0001,0000,0000,0000,-001,0001,-001,0002,0000
-001,-001,0000,0000,-001,0001,-001,0000,0001
-001,-001,0000,0000,-002,-001,-001,0000,0001
-001,0001,0000,0000,-002,-001,0000,0000,0001
-001,0001,0000,0000,-002,-002,0000,0000,0000
-001,0001,0000,0000,0000,-002,0000,0000,0000
0001,0001,-001,-001,-002,-002,-001,0001,0000
0001,0000,-001,-001,-001,0000,-001,0001,-001
0001,0000,-001,-001,-001,0000,-001,0001,-001
0002,0000,0001,-001,-001,0000,-001,0001,0001
0002,0000,0001,-001,-002,-001,-002,0001,0001
0002,0000,0001,-001,-002,-001,-002,0001,0001
0001,0000,0001,-001,0000,0000,-001,0001,-002
0001,0001,0001,0000,0000,0000,-001,0001,-002
0001,0001,0001,0000,0000,0001,-001,0001,-002
0002,0001,0000,0000,0000,0000,0000,0001,0000
0002,0001,0000,-002,0000,0000,0000,0001,0000
