delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-002,-001,0002,0002,0002,0001,0000,0000
0000,-002,-001,0003,0002,0001,0001,0000,0000
0002,0001,-001,0002,0003,0001,0003,0000,-001
0002,0001,-001,0003,0003,0000,0003,0000,-001
0002,0001,-001,0003,0003,0001,0003,0000,-001
0003,0004,0000,0006,0003,-001,0004,0002,0001
0003,0004,0001,0006,0004,0006,0004,0003,0002
0005,0004,0001,0006,0007,0002,0004,0005,0002
0009,0008,0002,0013,0009,0003,0010,0005,0002
0010,0009,0002,0015,0010,0003,0010,0006,0002
0011,0011,0002,0015,0012,0003,0010,0007,0002
0011,0013,0001,0019,0016,0003,0012,0009,0002
0011,0013,0001,0019,0016,0002,0014,0009,0002
0011,0013,0001,0019,0018,0002,0014,0008,0002
0013,0015,0002,0021,0016,0003,0015,0006,0001
0013,0017,0002,0021,0016,0003,0015,0006,0003
0012,0015,0002,0015,0012,0001,0015,0006,0002
0009,0013,0002,0013,0011,0001,0009,0005,0003
0007,0006,0002,0012,0008,0001,0009,0005,0003
0007,0006,0002,0008,0006,0003,0008,0005,0003
0004,0004,0002,0006,0005,0000,0007,0003,0003
0004,0002,0002,0004,0003,0000,-001,0001,0003
0003,0002,0001,0003,0003,0000,-001,0001,0003
0002,-001,0001,0000,0003,0003,0001,0000,0002
0002,-001,-001,0000,0003,0003,0001,0001,0001
0002,-001,-001,0000,0001,0002,0001,0000,0001
0001,0000,-003,0001,0001,0002,0002,0001,0001
0001,0001,-002,0001,0001,0002,0002,0000,0002
0001,0001,-002,0001,0001,0002,0002,0001,0002
0001,0001,0000,0001,0001,0002,0002,-001,0002
-001,-001,0000,0001,0001,0002,0002,-001,0001
-001,-001,0000,0001,0001,0002,0002,-001,0000
0001,0000,0000,0000,-001,0001,-001,0000,0000
0001,0000,-001,0000,-001,0001,-001,0000,0000
0001,0000,-001,0000,-001,0001,-001,0000,0000
0001,0001,-001,0000,0000,0001,-001,-001,-001
0000,0001,0000,0000,0000,0001,-001,-001,0000
0000,0001,0000,0000,0000,0000,-001,-001,0000
-002,-001,0000,0000,0000,0000,0000,0000,0000
0000,-001,-001,0000,0000,0001,0000,0000,0000
0000,-001,-001,0000,0000,0001,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000
-001,0000,0000,0000,0000,0000,0000,0000,-001
-001,0000,0000,0000,0000,0001,0000,0000,-001
0002,0000,-002,0000,0001,0001,0000,0000,-001
0002,0000,-002,0000,0001,-001,0000,0000,-001
0000,0000,-002,0001,0001,-001,0000,0000,-001
0000,0000,0000,0001,0000,0002,-001,-001,0001
0000,0000,0000,0001,0000,0002,-001,0000,0001
0001,0000,0000,0001,0000,0002,-001,0000,0001
0001,0000,-001,0001,0001,0002,0001,0000,0002
0001,0000,-003,0001,0001,0002,0001,0000,0002
0001,0000,-003,0001,0001,0002,-001,0000,-001
-002,0001,0000,0000,0000,0000,-001,-001,-001
-001,0001,0000,0000,-001,-001,-001,0000,0001
