delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,0000,-001,0001,0000,-001,-001,0000
0001,-001,0000,0000,0001,0000,0003,0002,-001
0001,-001,0000,0000,0001,0000,0002,0002,-001
0001,0001,0001,0000,0001,0000,0002,0002,0000
0001,0001,0001,0000,0000,0000,0002,0002,0001
0001,0001,0001,0000,0000,0000,0002,0002,0001
0000,0000,-001,0000,0002,0000,0002,0002,0002
0000,-001,0000,0001,0002,0000,0002,0002,0001
0000,-001,0000,0001,0002,0000,0003,0002,0002
0002,0000,0000,0002,0002,0002,0003,0002,0001
0002,0001,0000,0003,0002,0002,0003,0004,0002
0002,0001,0001,0003,0002,0002,0003,0004,0002
0003,0005,0001,0006,0005,0005,0005,0005,0002
0004,0005,0001,0006,0009,0005,0007,0007,0002
0004,0016,0002,0009,0021,0003,0007,0009,0002
0007,0042,0001,0012,0039,0003,0008,0017,0000
0007,0042,0001,0012,0039,0005,0008,0017,0000
0007,0039,0001,0012,0038,0005,0008,0017,0000
0007,0036,0001,0012,0038,0005,0008,0017,0000
0007,0029,0001,0012,0038,0005,0008,0017,0000
0007,0025,0001,0012,0028,0005,0008,0017,0000
0007,0023,0001,0012,0027,0005,0008,0017,0000
0007,0016,0000,0012,0018,0005,0008,0012,0000
0007,0005,0000,0007,0011,0002,0008,0005,-001
0007,0005,0000,0007,0010,0002,0008,0005,-001
0007,0005,0000,0007,0009,0002,0008,0005,-001
0007,0005,0000,0007,0009,0002,0008,0005,-001
0007,0005,0000,0007,0008,0002,0008,0005,-001
0007,0005,0000,0007,0004,0002,0008,0005,-001
0002,0005,0000,0004,0003,0002,0006,0005,0002
0002,0001,0000,0004,0002,0003,0004,0004,0002
0001,0001,-001,0003,0002,0003,0004,0003,0002
0003,0001,-001,0002,0002,0002,0002,0002,0000
0000,-001,0001,0001,0001,0001,0001,0002,0000
0000,-001,0001,0001,0000,0002,0001,0002,-001
0000,-001,0001,0001,0000,0002,0001,0002,-001
0000,-001,0001,-001,0001,0002,0001,0001,0002
0000,0001,0001,-001,0001,0001,0001,0001,0002
0000,0001,0001,-001,0001,0001,0002,0001,0002
0000,0001,-001,0001,0001,0001,0002,0001,0001
0000,-001,-002,0001,0001,0000,0001,0000,0002
0000,-001,-002,0001,0001,0000,0001,0000,0001
-001,-001,0002,-001,0000,0001,0002,0000,0001
0000,-001,0002,-001,0000,0001,0002,0001,0000
0000,-001,-001,-001,0000,0001,0001,0001,0000
0001,0000,-001,-001,0001,0000,0001,0001,0001
0001,0000,-002,0000,0001,0000,0001,0001,0001
0001,0000,0001,0000,0001,0000,0001,0001,0001
0000,0000,0001,0001,0001,0002,0000,0001,0001
0001,0000,0001,0001,0001,0002,0000,0001,0001
0001,0000,0000,0001,0001,0002,0000,0001,0000
0003,0000,0000,0000,0000,-002,0002,0002,0000
0003,0000,-001,0001,0001,-002,0002,0002,0002
0003,0000,0000,0001,0001,-002,0002,0002,0002
0002,0000,-002,0001,0001,-001,0001,0002,0002
