delta1,delta2,delta3,delta4
00001,-0001,00000,00000
00000,00000,00001,00002
-0001,00001,00001,-0004
00001,00001,00000,00002
00001,00000,00001,00000
00000,00000,00000,00002
00001,00000,00000,00002
00001,00001,-0001,00000
00000,00000,00000,00000
00002,00000,00000,00001
00002,00003,-0001,-0001
00001,00003,00002,00001
00003,00001,00001,00001
00004,00003,00001,00001
00031,00036,00008,00010
00059,00056,00008,00010
00077,00054,00008,00010
00077,00036,00008,00010
00059,00018,00008,00010
00033,00018,00008,00010
00019,00009,00009,00051
00019,00009,00009,00027
00019,00009,00009,00013
00005,00003,00004,00008
00004,00003,00004,00008
00003,00003,00004,00008
00002,00003,00004,00008
00001,00003,00004,00008
00002,00003,00004,00008
00003,00000,00002,00004
00001,00000,-0001,00001
00001,00002,00000,00001
00002,00002,00001,00002
00001,00001,-0001,00004
00001,00000,00000,00003
00000,00001,00000,00001
00001,00000,00000,00004
00001,00000,-0001,00000
00002,00000,00001,00001
00003,00000,00000,00001
00002,-0003,00001,00002
00001,00002,00000,00004
00002,00001,00002,00004
00003,00004,-0001,00007
00005,00003,00003,00005
00006,00004,00002,00006
00003,00003,00003,00004
00002,00003,00002,00003
00001,00002,00003,00001
00002,00003,00002,00004
00001,00001,-0002,00000
00002,00000,00000,00001
00002,-0002,-0001,00003
00001,00000,00001,00001
00002,00001,00000,00001
