delta1,delta2,delta3,delta4
-0001,-0003,-0002,00000
00001,-0004,00000,00002
00001,-0005,-0001,00001
00001,-0004,-0001,00002
00000,-0005,-0002,00001
00001,-0006,-0002,00002
00001,-0004,-0001,-0001
00000,-0006,-0001,00001
00001,-0003,-0001,00001
00003,-0003,-0001,00000
00004,00002,00002,00004
00020,00012,00012,00014
00022,00012,00012,00014
00020,00012,00012,00014
00017,00001,00017,00035
00017,00001,00017,00026
00017,00001,00017,00017
00009,-0003,00008,00010
00002,-0004,-0001,00004
-0002,-0004,00000,00002
00001,-0005,00000,00001
00002,-0002,00002,00001
00001,-0005,00001,00002
00001,-0003,00002,00002
-0001,-0004,00001,00003
00001,-0006,00002,00001
00002,-0005,00001,00000
00001,-0004,00001,00001
00003,-0005,00001,00001
00000,-0005,00001,00002
00000,-0006,00003,00003
00001,-0004,00004,00002
00000,-0007,00002,00002
00002,-0005,00001,00002
00001,-0005,00002,00002
00002,-0004,00003,00003
00003,-0005,00001,00001
00002,-0004,00001,00001
00000,-0005,00001,00001
00000,-0005,00002,00002
00001,-0005,00001,00001
-0001,-0007,00003,00000
00000,-0005,00001,-0001
00001,-0003,00001,-0001
00000,-0005,00001,00000
00001,-0003,00000,00001
-0001,-0005,00002,00001
00000,-0004,00001,00001
-0001,-0004,00002,00000
-0001,-0006,00002,00001
-0001,-0006,00002,00002
-0001,-0005,00001,-0002
00000,-0005,00002,00002
00000,-0004,00002,00001
00001,-0004,00003,00001
