delta1,delta2,delta3,delta4
00002,00001,00000,00002
00000,00000,00000,00000
00001,00002,00001,00002
00001,00001,00001,00001
00000,00003,00000,00002
00002,-0002,-0002,00001
00003,00001,00001,00002
00001,00001,00001,00003
00001,00002,00000,00001
00004,00001,00001,00002
00000,00002,00001,00000
00001,00004,-0001,-0002
00007,00010,00004,00004
00016,00014,00011,00013
00022,00014,00018,00037
00023,00014,00018,00041
00020,00014,00018,00047
00020,00014,00018,00043
00012,00014,00018,00026
00012,00014,00018,00019
00007,00003,00003,00010
00003,00001,00003,00007
00003,00001,00003,00003
00002,00004,00000,00003
00000,00001,00002,00002
00001,-0001,00000,00002
00000,00001,00001,00002
00000,00001,00001,00002
00002,00000,00000,00001
00001,00002,00001,00001
00002,00001,00000,00002
00001,00001,00003,00006
00001,00001,00002,00004
00002,-0001,00005,00006
-0001,00004,00000,00001
00005,00004,00003,00005
00005,00004,00003,00006
00004,00005,00004,00007
00005,00005,00003,00004
00006,00006,00004,00003
00002,00003,00001,00001
00000,00002,00000,00000
00001,00002,00000,00001
00003,00002,00000,00001
00002,00001,-0001,00001
00001,00001,00000,-0001
00001,00001,00000,00000
00000,00000,00002,00001
00001,00000,00001,00002
00001,00001,00001,00000
00001,-0002,-0002,00003
00001,00001,00001,00001
00000,00001,00001,00002
00000,-0001,00000,-0001
00001,00001,00001,00001
