delta1,delta2,delta3,delta4
00002,00002,00000,00002
00002,00001,-0002,00001
00002,00000,-0001,00001
00001,00002,00000,00002
00003,00000,-0001,00002
00003,00001,-0001,00000
00004,00002,-0002,00001
00005,00002,00000,00003
00006,00003,00001,00004
00010,00010,-0003,00004
00015,00008,00001,00005
00021,00009,00001,00006
00020,00009,00001,00006
00022,00014,00003,00009
00024,00014,00003,00009
00023,00014,00003,00009
00025,00014,00003,00009
00025,00014,00003,00009
00028,00014,00003,00009
00025,00016,00007,00020
00025,00016,00007,00019
00028,00016,00012,00029
00028,00016,00012,00033
00028,00016,00012,00038
00028,00016,00012,00041
00028,00016,00012,00045
00028,00016,00012,00048
00019,00008,00008,00048
00013,00005,00004,00025
00012,00005,00004,00025
00010,00005,00004,00025
00007,00005,00004,00025
00007,00005,00004,00025
00006,00005,00004,00025
00008,00004,-0002,00006
00008,00004,-0002,00004
00008,00004,-0002,00005
00008,00004,-0002,00005
00008,00004,-0002,00003
00008,00004,-0002,00004
00003,00003,-0001,00002
00004,00001,-0002,00002
00002,00002,-0002,00002
00004,00003,-0002,00002
00002,-0001,-0001,00002
00005,00003,-0002,00002
00003,00000,-0001,00002
00002,00001,-0002,00002
00003,00001,-0004,00001
00001,00001,-0003,-0001
00002,-0001,-0003,00000
00001,00001,-0002,00002
00003,00002,-0001,00000
00003,00002,-0002,00002
-0001,00001,-0003,00001
