delta1,delta2,delta3,delta4
00003,00004,-0001,00000
00002,00002,-0001,-0001
00001,00003,-0002,-0001
00001,00002,-0001,00002
00001,00001,-0001,00001
00001,00001,-0001,-0001
00002,00001,-0001,-0001
00002,00002,00000,-0001
00002,00001,00000,00000
00002,00002,00000,00000
00001,00001,00000,00002
00003,00001,00000,00001
00007,00002,-0002,00000
00021,00019,00007,00009
00029,00019,00007,00009
00030,00019,00007,00009
00032,00019,00007,00009
00029,00019,00007,00009
00025,00019,00007,00009
00019,00010,00007,00037
00019,00010,00007,00029
00019,00010,00007,00023
00019,00010,00007,00013
00005,00003,00000,00006
00005,00003,00000,00006
00005,00003,00000,00006
00004,00003,00000,00006
00004,00003,00000,00006
00003,00003,00000,00006
00001,00001,00000,00001
00004,00002,00000,00001
00003,00000,00001,00002
00002,00002,-0002,00001
00002,00003,-0001,-0001
00000,00001,-0001,-0001
00001,00000,00001,00001
00002,00000,-0001,00001
00002,00002,-0002,00002
00001,00000,00000,00000
00002,-0003,-0004,-0002
00003,00002,00000,00001
00000,00003,00000,00000
00002,00000,00000,00000
-0002,00001,00000,00000
00002,00000,-0001,00000
00002,00003,-0001,00000
00001,00000,-0003,00000
-0001,00001,00001,00000
00002,00000,-0001,00000
00001,00000,00001,00001
00001,00001,-0002,00000
00000,00001,00000,-0001
00000,00003,-0001,-0001
00000,00003,-0001,00000
00001,00000,-0001,-0001
