delta1,delta2,delta3,delta4
00002,00000,00000,00000
00004,00003,-0003,00001
00004,00002,-0001,00000
00003,00003,-0001,00001
00003,00001,00000,00002
00002,00003,-0001,00002
00004,00003,-0001,00002
00003,00003,-0001,00002
00006,00003,-0001,00002
00005,00004,-0001,00002
00008,00006,00000,00003
00010,00007,00003,00003
00013,00009,00002,00006
00017,00014,00004,00007
00023,00015,00006,00012
00023,00015,00006,00012
00025,00015,00006,00012
00027,00015,00006,00012
00024,00015,00006,00012
00026,00015,00006,00012
00025,00013,00010,00022
00025,00013,00010,00024
00025,00013,00010,00025
00025,00013,00010,00030
00025,00013,00010,00029
00025,00013,00010,00032
00009,00014,00008,00034
00014,00014,00008,00034
00013,00014,00008,00034
00011,00014,00008,00034
00011,00014,00008,00034
00010,00014,00008,00034
00008,00008,00001,00013
00008,00008,00001,00012
00008,00008,00001,00009
00008,00008,00001,00008
00008,00008,00001,00008
00008,00008,00001,00007
00006,00004,-0001,00005
00004,00003,-0003,00006
00002,00004,00000,00004
00002,00002,-0001,00003
00004,00003,-0001,00002
00003,00003,-0002,00000
00004,00002,-0001,00003
00002,00001,00000,00002
00002,00001,-0003,00002
00003,00002,-0001,00001
00001,00002,-0002,00003
00003,00002,-0003,00003
00002,00002,-0002,00001
00002,00002,-0003,00003
00001,00001,-0002,00002
00001,00001,-0001,00002
00002,00001,-0002,00001
