delta1,delta2,delta3,delta4
00000,00001,00001,00001
00001,00000,00001,00002
00006,-0004,00001,00004
00000,-0001,00000,00000
00007,-0003,-0002,00000
-0001,00001,00001,00001
00001,00001,00000,00002
00002,00003,00000,-0001
-0002,00001,00001,00003
00000,00000,00000,00000
00002,00000,00000,00001
00004,00003,00000,00001
00004,00005,00002,00000
00015,00015,00009,00008
00019,00010,00009,00027
00019,00010,00009,00024
00019,00010,00009,00016
00010,00003,00008,00016
00005,00002,00001,00005
00002,00001,00001,00003
00001,00000,-0002,00001
00001,00000,00001,00002
00000,00000,00001,00002
00002,00001,00001,00002
-0002,00001,00001,00001
00001,00001,00000,00002
00001,00000,00001,00001
00002,00001,00001,00001
00001,00002,00001,00002
00003,00002,00001,00003
00002,00000,00001,00002
00002,00001,00002,00001
00003,-0001,00001,00003
00003,00002,00001,00003
00003,00003,00001,00002
00002,00005,00000,00002
00003,00000,00000,00000
00003,00000,00001,00001
00002,00001,00001,-0001
00002,00002,00000,00001
00002,00001,00000,00001
-0001,00001,00000,00001
00002,00003,00001,00000
00002,00002,00000,00000
00000,00001,-0001,00000
00000,00001,00000,00000
00000,00000,00000,00002
00001,00001,00000,00001
00002,00002,-0001,00001
00001,00000,00001,00001
00002,00001,-0001,00001
-0001,00001,00000,00001
00001,00002,00002,00001
00002,00002,00001,00002
00003,00001,-0001,-0001
