delta1,delta2,delta3,delta4
00002,-0001,00003,00003
00001,00002,00001,00002
00000,00003,-0002,00001
00000,-0002,00001,00000
00004,00004,-0002,-0002
00001,00001,-0001,00000
00003,00000,00000,00001
00003,00000,-0003,00002
00002,00003,00001,-0001
00001,00001,00001,00002
00003,00001,00000,00001
00003,00002,00000,00000
00002,00004,00000,00000
00008,00011,00004,00004
00023,00017,00009,00013
00026,00017,00009,00013
00021,00017,00009,00013
00017,00017,00009,00013
00007,00005,00005,00012
00005,00004,00002,00006
00006,00004,00000,00003
00002,00003,00001,00003
00002,00000,00000,00001
00001,00000,00000,00002
00001,00001,00000,00001
00005,00001,00000,00000
00002,00001,-0002,00000
00002,00000,-0001,00002
00000,00002,00001,00001
00001,00000,00001,-0001
00001,00000,00000,00001
00001,00001,00000,00001
00002,00001,00000,00000
00000,00000,00002,00000
00001,00001,00000,00000
00001,00000,00003,00000
00000,00000,00000,00000
00003,00007,00001,00000
00000,00001,00001,00000
00001,00001,00000,00001
00000,-0001,00001,00001
00001,-0005,00000,-0004
00000,00001,-0001,00002
00002,-0002,00001,-0001
00000,00001,00002,00001
00002,00001,00002,00001
00002,00000,00002,00000
00002,00000,00000,00000
00001,00000,00000,00000
00000,00000,00001,00000
00001,00000,00000,-0001
00002,-0001,00002,00001
00000,00000,00002,00000
00002,00002,00000,00000
00002,00001,00001,00000
