delta1,delta2,delta3,delta4
-0001,00001,00002,00002
-0002,00008,00000,00007
00000,00003,-0001,00003
00004,00011,00004,00005
00003,00003,00002,00000
00000,00011,00000,00004
00001,00008,00000,00000
00002,00010,00001,00004
00002,00010,00003,00004
00000,00009,00001,00001
00001,00007,00000,00007
00000,00006,-0001,00010
00000,00009,00000,00006
00003,00006,00004,00007
00004,00006,00001,00009
00001,00003,00001,00005
00002,00008,00001,00004
00003,00010,00001,00005
-0001,00009,00003,00007
00000,00006,-0001,00004
00001,00008,-0001,00003
00001,00005,-0001,00006
-0001,00011,-0001,00004
00002,00002,00000,00007
00004,00004,00002,00019
00001,00001,00002,00000
00003,00009,00000,00003
00002,00002,00001,00001
00003,00012,00001,00007
00001,00000,00000,00000
00000,00007,00002,00007
-0001,00003,00002,00003
00000,00005,-0001,00006
00003,00000,00004,00004
00004,00003,00000,00003
00002,-0001,00003,00000
00001,00004,00004,00002
-0001,-0003,00003,00002
00000,00004,00003,00002
00000,00001,00002,00002
00002,00007,00001,00006
00002,00003,00001,00002
00000,00008,-0001,00004
00002,00000,00001,00005
00002,00003,00003,00009
-0001,00004,00005,00008
-0001,00004,00002,00007
00002,00011,00002,00003
00001,00009,00004,00011
00001,00012,00000,00007
00002,00010,00000,00008
-0001,00009,00001,00008
-0001,00008,00002,00008
00004,00009,00003,00008
00000,00003,00002,00009
