delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0000,0000,0001,0001,0001,0000,0002
0000,0000,0000,0002,0000,0002,0000,0000,0002
-001,0000,0001,0002,0001,0002,0002,-001,0000
-001,0000,0001,0001,0001,0001,0000,-001,0000
0001,0000,0001,0001,0001,0001,0001,-001,0002
0002,0000,0002,0001,0001,0001,0001,0001,0002
0002,0000,0002,0001,0001,0003,0001,0001,0002
0002,0000,0002,0001,0001,0004,0003,0001,0000
0002,0001,0003,0001,0002,0004,0003,0002,0001
0003,0004,0002,0002,0002,0004,0005,0002,0001
0003,0006,0003,0003,0005,0002,0006,0002,0002
0004,0007,0003,0004,0007,0003,0006,0006,0002
0005,0009,0003,0005,0010,0001,0006,0007,0003
0005,0012,0003,0006,0014,0003,0005,0011,0001
0006,0014,0003,0006,0021,0004,0007,0011,0002
0006,0015,0003,0008,0023,0006,0006,0011,0002
0007,0018,0005,0007,0024,0006,0006,0012,0002
0007,0020,0005,0008,0025,0006,0005,0012,0002
0006,0020,0004,0008,0024,0005,0005,0012,0002
0006,0020,0004,0008,0023,0005,0005,0012,0002
0006,0019,0003,0007,0022,0005,0005,0011,0001
0006,0019,0003,0007,0019,0003,0004,0010,0001
0005,0013,0003,0007,0017,0005,0004,0009,0001
0004,0013,0001,0005,0013,0005,0004,0009,0001
0004,0009,0001,0005,0010,0005,0004,0006,0001
0004,0007,0002,0005,0006,0000,0003,0002,0002
0004,0003,0002,0002,0006,0000,0003,0002,0002
0004,0002,0002,0002,0003,0000,0002,0002,0002
0002,0002,0000,0002,0002,0002,0003,0001,0001
0001,0002,0000,0000,0001,0002,0003,0001,0001
0001,0003,0001,0000,0001,0002,0003,0001,0000
0002,0003,0001,0000,0001,0001,0001,0001,-001
0002,0001,0002,0001,0001,0000,0000,0001,0000
0002,0000,0001,0001,0001,0000,0000,0001,0002
0002,0000,0001,0000,0000,0000,0000,0000,0002
0001,0000,-001,-001,0000,0000,0001,0000,0000
0001,0001,0000,-001,0000,0000,0001,0000,0000
0001,0001,0000,-001,0000,0000,0001,0000,0000
0001,-001,0000,0000,0000,0000,0000,0000,0000
0001,-001,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0001,0000,0000,0000,0000
0002,0000,0001,0001,0001,0000,-001,0000,0000
0002,0000,0001,0000,0001,0000,-001,-001,0000
0002,0000,0001,0000,0001,0000,-001,-001,0000
0001,0000,0000,0000,0000,0000,0000,0000,0000
0001,0000,0000,0000,0000,0000,0002,0000,0001
0002,0000,0000,0000,0000,0000,0002,0000,0001
0002,0000,0000,0000,0000,0000,0001,0000,0001
0002,0000,0000,0001,0000,0000,0001,0000,0001
0000,0000,0000,0001,0001,0000,0000,0002,0000
0000,0000,0000,0000,0001,0000,0000,0002,0001
0001,0000,0000,0000,0001,0001,0000,0002,0001
0001,0001,-001,0000,0001,0003,0000,0002,0001
0001,0000,-001,0000,0001,0003,-001,0000,-001
0001,0000,-001,0000,0001,0001,-001,0002,-001
