delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0001,0000,-001,0000,0002,0003,0001
0002,0001,0001,0000,-002,-001,0002,0002,0001
0002,0001,0002,0000,-002,-001,0002,0001,0001
0001,0001,0002,0000,-001,0000,0002,0001,0001
-001,0001,0001,0000,-001,0000,0002,0001,0003
-001,0003,0000,0000,0000,0000,0003,0002,0003
0001,0003,0000,0000,0000,0000,0003,0001,0003
0001,0002,0002,0000,0000,0000,0003,0002,0002
0001,0001,0002,0000,0001,0000,0002,0002,0002
0001,0001,0002,0000,0000,0003,0002,0003,0002
0001,0002,0001,0001,0004,0003,0002,0004,0005
0002,0006,0001,0001,0004,0003,0003,0004,0004
0003,0007,0006,0005,0009,0005,0003,0009,0005
0003,0013,0006,0005,0016,0006,0003,0010,0005
0004,0018,0005,0005,0020,0006,0003,0012,0006
0005,0025,0004,0003,0023,0006,0003,0016,0006
0005,0025,0003,0002,0026,0006,0003,0020,0005
0005,0027,0003,0002,0026,0006,0003,0020,0005
0005,0027,0003,0002,0031,0006,0003,0020,0005
0005,0032,0003,0002,0032,0006,0003,0020,0005
0005,0037,0003,0002,0034,0006,0003,0020,0005
0005,0039,0003,0002,0034,0006,0003,0020,0005
0005,0042,0003,0002,0036,0006,0003,0020,0005
0005,0046,0003,0002,0036,0006,0003,0020,0005
0005,0051,0003,0003,0040,0008,0004,0025,0007
0006,0064,0003,0003,0041,0008,0004,0026,0008
0006,0064,0003,0003,0041,0008,0004,0026,0008
0006,0064,0003,0003,0041,0008,0004,0025,0008
0006,0064,0003,0003,0041,0008,0004,0025,0008
0004,0070,0006,0004,0041,0007,0003,0024,0007
0004,0070,0006,0004,0041,0007,0003,0024,0007
0004,0067,0006,0004,0036,0007,0003,0022,0007
0005,0033,0007,0004,0026,0006,0004,0014,0007
0005,0020,0007,0002,0017,0004,0002,0012,0007
0004,0012,0002,0002,0011,0004,0002,0009,0007
0004,0012,0002,0002,0011,0004,0002,0009,0007
0004,0008,0002,0002,0010,0004,0002,0009,0007
0004,0008,0002,0002,0008,0004,0002,0009,0007
0004,0008,0002,0002,0006,0004,0002,0009,0007
0004,0007,0002,0002,0006,0004,0002,0009,0007
0004,0005,0002,0002,0006,0004,0002,0009,0007
0001,0005,0003,0003,0004,0003,0003,0004,0005
0001,0004,0003,0003,0003,0002,0003,0004,0003
0001,0000,0003,0002,0001,0002,0001,0003,0001
0001,0000,0003,0002,0001,0001,0001,0002,0001
0001,0000,0003,0002,0000,0000,0002,0002,0003
0002,0002,0001,0000,0000,0000,0002,0003,0003
0001,0002,0002,0000,0000,0000,0002,0003,0002
0001,0000,0001,0001,0000,0000,0001,0002,0001
0001,0000,0002,0001,0000,0001,0001,0001,0002
0001,0000,0002,0002,0000,0001,0001,0001,0002
0002,-001,0002,0002,-001,0001,0002,0000,0002
0001,0000,0001,0001,0000,0002,0002,0000,0001
0001,0001,0001,0001,-001,0002,0001,0000,0001
0001,0001,0001,0001,0000,0002,0001,0002,0004
