delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,0000,0000,0000,0001,0001,-001
0001,-001,0001,0000,0000,0000,0001,0001,-001
0001,0001,0002,-001,0000,0000,0000,0001,-001
0001,-001,0002,0000,0000,0000,0001,0001,0000
0000,0000,0002,0000,0000,0001,0000,0001,0001
0001,0000,0003,0000,0001,0001,0001,0000,0002
0001,0000,0003,0000,0001,0001,0001,0001,0002
0003,0001,0003,0001,0002,0000,0001,0001,0002
0003,0002,0004,0003,0003,0003,0001,0003,0001
0003,0002,0004,0002,0005,0003,0001,0005,0001
0003,0006,0004,0003,0007,0003,0002,0006,0003
0003,0010,0005,0004,0010,0005,0002,0007,0003
0003,0015,0005,0004,0013,0005,0002,0007,0003
0003,0016,0005,0003,0016,0005,0003,0008,0003
0003,0021,0005,0003,0018,0005,0002,0010,0004
0003,0023,0005,0002,0021,0008,0002,0011,0004
0003,0021,0005,0002,0021,0005,0002,0011,0004
0003,0023,0004,0002,0021,0006,0003,0011,0006
0004,0025,0004,0002,0020,0005,0003,0011,0003
0005,0025,0004,0003,0020,0005,0002,0011,0003
0005,0025,0004,0003,0020,0005,0002,0011,0003
0002,0021,0006,0003,0017,0005,0001,0006,0006
0002,0020,0006,0003,0017,0005,0001,0006,0006
0003,0017,0005,0003,0015,0005,0001,0006,0005
0004,0013,0005,0003,0014,0005,0001,0006,0003
0004,0012,0005,0003,0009,0005,0001,0006,0003
0004,0010,0003,0003,0008,0003,0001,0006,0003
0003,0006,0002,0003,0003,0002,0001,0004,0001
0002,0003,0002,0001,0003,0001,0000,0003,0001
0002,0002,0001,0001,0003,0002,0001,0003,0000
0001,0002,0001,0001,0003,0002,0002,0003,0000
0001,0002,0001,0001,0002,0002,0002,0002,0000
0001,0001,0001,0001,0001,0000,0002,0001,0001
0001,0000,0000,-001,0001,0000,0000,0000,0002
0001,0001,0001,0000,0001,0001,0000,0001,0002
-001,0001,0001,-001,0000,0001,0000,0002,0001
-001,0002,0002,0000,0000,0001,0000,0002,0001
0000,0001,0001,0000,0000,0000,0000,0000,0000
0000,0000,0001,0000,0001,-001,0000,0000,-001
0000,-001,-001,0001,0001,-001,0000,0000,-001
0000,-001,-001,0001,0001,0000,0000,-001,-001
0001,-002,-001,0000,0002,0000,0000,-001,-001
0000,-002,-001,0000,0002,0000,0000,-001,-001
0000,-002,-001,0000,0002,0001,0000,-001,-003
0000,-001,0001,-001,0002,0001,0000,-001,-001
0000,-001,-001,0001,0002,0001,0000,0000,0000
0001,-001,-001,-001,0002,-001,-001,-001,0000
0001,-001,-001,0001,0002,-001,0000,-001,0000
0001,-001,-001,0000,0002,-001,0000,-001,0000
0001,0000,-001,0000,0002,0001,0000,-001,0000
0000,0000,-001,0000,0001,0001,0000,-001,0000
0001,0000,-001,0000,0001,0001,0000,-001,0001
0000,-001,-001,0000,0001,0001,0000,0000,0001
0000,0000,-001,0000,0001,0000,0000,0000,-001
0000,-002,-001,0000,0001,0000,0001,0000,-001
