delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,0000,0001,0001,0003,0000,0001
0001,0000,0001,0002,0001,0001,0002,0000,0001
0000,0001,0001,0001,0001,0004,0002,0000,0003
0000,0002,0002,0001,0001,0004,0002,0001,0003
0000,0002,0002,0001,0000,0004,0002,0001,0001
0002,0002,0002,0001,0000,0001,0003,0002,0000
0002,0001,0002,0001,0000,0001,0002,0001,0001
0001,0001,0002,0002,0001,0003,0002,0002,0002
0001,0003,0002,0002,0002,0003,0001,0002,0003
0002,0004,0002,0002,0003,0003,0001,0002,0003
0002,0008,0005,0004,0007,0004,0001,0003,0003
0002,0011,0005,0004,0010,0008,0002,0009,0006
0002,0016,0006,0003,0013,0008,0003,0012,0006
0003,0019,0006,0003,0017,0008,0003,0013,0007
0003,0021,0006,0004,0019,0007,0003,0013,0008
0003,0021,0006,0005,0019,0008,0003,0013,0008
0003,0018,0008,0004,0018,0008,0002,0012,0007
0003,0015,0005,0004,0016,0008,0002,0011,0007
0003,0014,0006,0004,0015,0007,0002,0011,0007
0004,0012,0006,0003,0012,0007,0002,0008,0006
0004,0010,0006,0003,0010,0006,0002,0007,0006
0003,0007,0004,0003,0005,0006,0002,0006,0006
0002,0005,0003,0003,0004,0005,0002,0004,0002
0002,0002,0003,0003,0004,0005,0002,0003,0002
0001,0001,0001,0002,0002,0004,0002,0002,0002
0001,0001,0001,0002,0002,0003,0001,0001,0002
0001,0001,0001,0002,0002,0003,0001,0001,0001
0001,-001,0003,0001,0002,0003,0001,0001,0001
0000,-001,0002,0001,0002,0003,0001,0001,0001
-001,-001,0002,0003,0002,0003,0001,-001,0001
-001,0001,0002,0003,0001,0002,0001,0001,0000
-001,0001,0000,0002,0000,0002,0001,0000,0000
0000,0001,0000,0001,0000,0001,0003,0001,0001
0001,0001,0000,0001,0000,0002,0001,0000,0001
0000,0000,0001,0001,0000,0002,0002,0000,0001
0001,0000,0001,0001,0000,0002,0001,0000,0003
0000,0001,0000,0001,0000,0002,0002,0000,0003
0001,0001,0000,0001,0000,0002,0001,0000,0003
-001,0001,0002,0001,0000,0003,0002,0000,0003
0001,0002,0002,0000,0000,0002,0003,0000,0003
-002,0002,0002,0000,0000,0003,0003,0001,0000
0000,0002,0002,0001,0000,0001,0002,0001,-001
0000,0001,0003,0001,0000,0001,0001,0001,-001
0000,0001,0003,0001,0000,0001,0001,0000,-001
0000,0000,0002,0001,-001,0001,0001,0000,0000
0001,0001,0002,0001,-001,0001,0001,-001,0001
0001,0000,0001,0002,-001,0001,-001,-001,0000
0001,0000,0001,0002,-001,0000,-001,-001,-001
0001,0000,0001,0001,0000,0000,0002,0001,-001
0000,0001,0001,0001,0000,0000,0003,0001,0001
0001,0001,0002,0001,0000,-001,0003,0000,0001
-001,0001,0002,0001,0001,0001,0001,0000,0000
-001,0001,0003,0001,0000,0001,0001,0000,0000
-001,0001,0002,-001,0000,0001,0003,0000,-001
0001,0001,0002,0000,0000,0000,0003,0000,0002
