delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0001,0001,0002,0002,0000,-002,0000
0001,0000,0001,0001,0001,-001,0002,-001,0001
0001,0001,0003,0002,0001,-001,0001,-001,0001
0002,0000,0003,0002,0001,-001,0002,0001,0001
0002,-001,0002,0002,0001,-001,0001,0001,0001
0003,-001,0001,0002,0001,0001,0000,0001,0002
0004,0000,0001,0002,0002,0001,0000,0001,0002
0004,0001,0001,0002,0003,0001,0001,0001,0002
0003,0001,0001,0003,0003,0001,0001,0002,0002
0001,0001,0001,0003,0003,0001,0001,0002,0002
0001,0004,0002,0003,0007,0004,0002,0002,0003
0004,0006,0002,0003,0008,0004,0003,0003,0003
0005,0008,0003,0005,0011,0005,0004,0007,0003
0005,0014,0003,0005,0016,0004,0004,0009,0003
0005,0021,0005,0006,0019,0007,0004,0011,0003
0005,0030,0005,0006,0026,0006,0005,0012,0003
0005,0031,0005,0004,0026,0006,0005,0012,0003
0005,0031,0005,0004,0026,0006,0005,0012,0003
0005,0032,0005,0004,0026,0006,0005,0012,0003
0005,0032,0005,0004,0026,0006,0005,0012,0003
0005,0032,0005,0004,0025,0006,0005,0012,0003
0005,0031,0005,0004,0024,0006,0005,0012,0003
0005,0027,0005,0006,0023,0006,0005,0012,0004
0005,0020,0005,0007,0019,0005,0005,0011,0004
0005,0015,0004,0007,0015,0005,0003,0010,0004
0003,0012,0004,0004,0010,0001,0003,0006,0002
0003,0009,0004,0004,0010,0001,0003,0006,0002
0003,0009,0004,0004,0010,0001,0003,0006,0002
0003,0007,0004,0004,0010,0001,0003,0006,0002
0003,0007,0004,0004,0010,0001,0003,0006,0002
0003,0007,0004,0004,0010,0001,0003,0006,0002
0003,0005,0002,0004,0007,0002,0003,0006,0002
0003,0002,0002,0004,0004,0002,0005,0003,0003
0003,0001,0002,0004,0004,0002,0005,0003,0003
0003,0001,0003,0004,0004,0002,0004,0003,0003
0003,0000,0002,0003,0002,0002,0002,0003,0003
0003,0000,0000,0001,0001,0002,0002,0002,0003
0002,0000,0000,0001,0002,0000,0001,0001,-001
0002,0001,0001,0002,0002,0000,0001,0001,-001
0002,0001,0001,0002,0002,0000,0001,0001,0002
0001,0001,0002,0001,0002,0000,0002,0001,0002
0001,0001,0002,0001,0002,0002,0002,0001,0003
0001,-001,0002,0001,0001,0002,0003,0000,0001
0001,-001,0002,0001,0002,0000,0002,0000,0000
0000,-001,0002,0001,0002,0000,0003,0000,-002
0000,0000,0001,0001,0002,0000,0001,0001,-002
0001,0000,0001,0001,0001,0000,0004,0001,-001
0003,0000,0001,0001,0001,0001,0002,0001,-001
0003,0001,0001,0001,0001,0001,0002,0001,-001
0002,0001,0001,0001,0001,0001,0002,0001,0000
0001,0001,0001,0003,0002,0002,0002,0000,0000
0001,0001,0001,0003,0002,0002,0002,0000,-001
0001,0000,0003,0003,0002,0002,0002,-001,-001
0002,0000,0002,0002,0002,0001,0001,0001,0001
0001,0000,0002,0002,0001,-001,0001,0002,0001
