delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0000,-001,-001,0002,0000,-001,0001
0000,0000,0000,0000,-001,0001,0000,0000,0002
0001,0000,0001,0001,0000,0001,0002,0001,0001
0001,0000,0002,0001,0000,0001,0001,0001,0004
0001,0000,0002,0001,0001,0001,0002,0000,0002
0001,0000,0002,0001,0000,0001,0001,0000,0002
0001,0001,0000,0001,0001,0001,0001,0000,0001
0001,0002,0002,0001,0001,0000,0001,0002,0001
0001,0001,0002,0003,0002,0001,0002,0001,-001
0002,0002,0002,0003,0002,0001,0004,0002,-001
0005,0004,0002,0002,0003,0002,0005,0002,0001
0005,0005,0002,0002,0007,0004,0004,0005,0003
0005,0006,0003,0004,0010,0004,0004,0005,0003
0005,0011,0003,0005,0014,0004,0002,0010,0003
0004,0019,0003,0005,0020,0002,0002,0011,0003
0005,0022,0003,0006,0026,0002,0002,0016,0004
0006,0025,0003,0006,0027,0004,0002,0017,0005
0006,0025,0003,0006,0028,0004,0002,0017,0005
0006,0023,0003,0006,0028,0004,0002,0017,0005
0006,0023,0003,0006,0028,0004,0002,0017,0005
0006,0023,0003,0006,0029,0004,0002,0017,0005
0006,0023,0003,0006,0029,0004,0002,0017,0005
0006,0022,0003,0006,0026,0004,0004,0014,0005
0004,0022,0003,0005,0024,0005,0004,0013,0005
0004,0017,0002,0004,0020,0005,0004,0010,0004
0003,0014,0002,0004,0014,0005,0004,0008,0005
0002,0010,0002,0005,0011,0007,0005,0006,0005
0002,0010,0002,0005,0009,0007,0005,0006,0005
0002,0010,0002,0005,0008,0007,0005,0006,0005
0002,0010,0002,0005,0008,0007,0005,0006,0005
0002,0010,0002,0005,0008,0007,0005,0006,0005
0002,0010,0002,0005,0005,0007,0005,0006,0005
0002,0003,0002,0003,0003,0001,0004,0003,0001
0003,0000,0001,0003,0002,0001,0002,0001,0001
0003,0000,0001,0001,0002,0003,0001,0001,0001
0001,0000,0001,0001,0000,0003,0001,0001,-001
0001,0000,0000,0001,0000,0001,0001,0001,-001
0001,0000,0000,0001,0000,0000,0000,0001,0002
0001,0000,0000,0001,0000,0000,0000,0001,0002
0001,0000,0000,0001,0000,0000,0000,0001,0001
0001,0000,0001,0000,0000,0000,-001,0001,0001
0002,0000,0001,0000,0000,0000,0001,0001,0002
0002,0000,0001,0000,0000,0001,0001,0001,0002
0000,0000,0003,0000,0000,0001,0001,0000,0002
0000,0000,0003,0000,0000,0001,0001,0000,0002
0000,0001,0000,0000,0000,0001,0002,0000,0002
0000,0002,0000,0000,-001,0000,0002,0000,0002
0000,0001,-001,0000,-001,0000,0002,-001,0001
0000,0000,0001,0000,-001,-002,0000,-001,0002
0000,0000,0000,0000,-001,-002,0000,0000,0002
0002,0000,0002,0000,0000,-001,0002,0000,0002
0002,0000,0000,0000,0000,-001,0002,0000,-001
0001,0000,0001,0000,0000,-001,0002,0001,-001
0001,0000,0000,-001,0000,0000,0002,0001,0003
0000,0000,0000,0000,0000,0000,0002,0001,0003
