delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0001,0002,-001,-001,-001,0001,0000,0002
-001,0001,0002,-001,0000,0001,0001,0000,0001
-001,0001,0002,-001,0000,-001,0001,0000,0000
0001,0001,0002,0000,0000,0000,0001,0000,0000
0002,0001,0002,0000,0000,0000,0001,0001,0000
0002,0001,0002,0000,0000,0001,0001,0002,0003
0002,0001,0001,0001,0000,0001,0002,0001,0003
0002,0002,0001,0001,0000,0001,0003,0002,0002
0002,0002,0001,0001,0001,0001,0003,0002,0002
0002,0002,0000,0001,0001,0002,0003,0004,0001
0003,0003,0000,0003,0003,0002,0003,0004,0003
0004,0007,0004,0003,0007,0002,0004,0006,0004
0004,0009,0005,0003,0011,0003,0004,0009,0004
0006,0017,0005,0004,0016,0003,0004,0012,0006
0006,0020,0005,0004,0022,0003,0004,0017,0008
0005,0025,0005,0004,0029,0006,0004,0020,0008
0000,0025,0011,0004,0029,0006,0002,0022,0006
0000,0025,0011,0004,0029,0006,0002,0022,0006
0000,0025,0011,0004,0028,0006,0002,0022,0006
0000,0026,0011,0004,0029,0006,0002,0022,0006
0000,0026,0011,0004,0028,0006,0002,0022,0006
0000,0025,0011,0004,0026,0006,0002,0022,0006
0000,0023,0011,0004,0026,0006,0002,0022,0006
0004,0023,0006,0004,0026,0004,0003,0021,0006
0004,0022,0006,0006,0025,0002,0004,0020,0006
0004,0021,0005,0004,0024,0002,0004,0019,0006
0005,0020,0004,0005,0024,0002,0003,0015,0009
0005,0016,0003,0005,0017,0004,0003,0013,0006
0004,0014,0002,0006,0016,0004,0004,0013,0006
0004,0014,0002,0006,0015,0004,0004,0013,0006
0004,0014,0002,0006,0015,0004,0004,0013,0006
0004,0014,0002,0006,0013,0004,0004,0013,0006
0004,0014,0002,0006,0012,0004,0004,0013,0006
0004,0014,0002,0006,0012,0004,0004,0013,0006
0004,0011,0003,0003,0009,0004,0004,0011,0004
0002,0007,0003,0003,0007,0001,0003,0006,0004
0002,0005,0002,0003,0005,0001,0003,0006,0004
0002,0003,0002,0002,0004,0002,0002,0006,0004
0002,0003,0002,0002,0003,0003,0002,0004,0004
0002,0002,0004,0000,0002,0003,0002,0003,0004
0001,0002,0002,0000,0001,0000,0002,0002,0004
0001,0002,0002,0000,0001,0000,0002,0002,0002
0001,0001,0001,-001,0001,0003,0000,0002,0002
0001,0001,0001,-001,0001,0003,0000,0002,0002
0001,0000,0002,-001,0000,0000,0000,0001,0002
0001,0001,0002,-001,0000,-001,0000,0001,0001
0001,0001,0001,0000,0000,-001,0000,0001,0000
0001,0001,0001,0000,-001,-001,0002,0001,0000
-001,0001,0002,0000,-001,-001,0002,0001,0000
0001,0000,0002,0000,0001,-001,0002,0001,-001
0001,0000,0000,-001,0001,0000,0002,0001,-001
0001,-001,0000,-001,0000,-001,0002,0000,0000
0004,0001,0001,0000,-001,-002,-001,0000,0002
0000,-001,0001,0000,-001,-002,0002,0001,0002
0001,0001,0000,0000,-001,-003,0001,0002,0002
