delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0000,0000,0001,0002,0000,0001,0002
-001,0000,0002,-001,0002,0001,0001,0002,0002
-001,0001,0002,-002,0001,0001,0001,0002,0002
-001,0001,0002,-002,0000,0001,-002,0002,0002
0000,0001,0001,-001,0000,0001,-002,0001,0001
0000,0000,0001,0000,0000,0001,-002,0001,0001
0000,0000,0001,0001,0001,0005,-002,0002,0003
0000,0000,0001,0001,0002,0005,-001,0003,0003
0001,0000,0001,0001,0002,0004,-001,0002,0003
0001,0002,0001,0001,0004,0004,0000,0003,0003
0001,0004,0003,0001,0006,0004,-001,0004,0004
0001,0006,0003,0004,0007,0004,0000,0008,0008
0002,0010,0003,0003,0014,0008,0000,0009,0008
0003,0018,0004,0003,0019,0008,0000,0011,0009
0003,0023,0004,0003,0021,0009,0000,0013,0008
0003,0028,0004,0003,0027,0009,0000,0016,0008
0002,0029,0005,0005,0027,0009,0000,0017,0008
0002,0028,0005,0005,0026,0009,0000,0017,0008
0002,0026,0005,0005,0026,0009,0000,0017,0008
0002,0026,0005,0005,0024,0009,0000,0017,0008
0002,0023,0005,0005,0024,0009,0000,0017,0008
0002,0022,0005,0005,0024,0009,0000,0017,0008
0002,0017,0005,0005,0021,0009,0000,0016,0008
0001,0013,0004,0003,0017,0009,0001,0011,0008
0002,0011,0002,0003,0015,0009,0000,0008,0008
0002,0006,0002,0003,0010,0009,0001,0007,0007
0002,0005,0002,0002,0006,0008,0001,0006,0006
0002,0004,0002,0001,0005,0004,0001,0006,0004
0001,0004,0002,0001,0002,0002,-001,0003,0004
0002,0000,0001,0000,0002,0002,-001,0002,0001
0001,0000,0001,0000,0001,0002,0000,0002,0001
0001,0000,0000,0000,0001,0002,0000,0001,0000
0001,0001,0000,0001,0001,0002,-001,0001,0002
0000,0001,0000,0001,0001,0001,-002,0002,0001
0000,0000,0000,0000,0001,0004,-002,0002,0001
0000,0000,0001,0000,0001,0001,-001,0002,0001
0000,-001,0002,0000,0001,0004,0000,0001,0001
-001,-001,0001,0001,0001,0001,-001,0001,0002
0000,-001,0002,0001,0001,0004,0000,0001,0002
-001,-002,0002,0001,0001,0004,-001,0001,0002
-002,-001,0002,0001,0001,0004,-001,0001,0000
-002,-001,-002,0001,0001,0004,-001,0001,0000
-001,0000,-002,0001,0000,0002,-001,0000,0000
0000,0000,-001,0000,0000,0002,-001,0000,0002
0000,0000,0001,0000,0001,0002,-001,0000,0002
0000,0001,-001,0000,0001,-002,-001,0001,0002
-001,0001,0001,0001,0001,-002,-001,0001,0001
-002,0001,0001,0001,0001,-002,-001,0001,0001
-002,0000,0001,0001,0001,0002,-001,0000,0001
-001,0000,0002,0002,0000,0002,-001,0000,0001
-001,-001,0001,0000,-001,0000,-003,0000,0001
0001,-001,0001,0000,-001,-001,-003,0003,0002
-002,0000,0001,0000,0000,-001,-003,0003,0002
0000,0000,0001,0000,0001,0000,-002,0000,0001
0000,0000,0001,0000,0001,0000,-002,0000,0000
