delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0002,0000,0001,0003,-001,0000,0002
0000,0001,0001,0000,-001,0003,-001,-001,0001
0000,0000,0002,0000,-001,0003,-001,-001,0000
0000,0001,0001,0000,0001,0003,-001,0000,0000
0000,0002,0001,0001,0001,0002,0001,0001,0000
0000,0002,0001,0001,0000,0001,-001,0001,0001
-001,0002,0001,0000,0000,0002,-001,0000,0001
0002,0002,0001,0000,0000,0001,-001,-001,0001
-001,0002,0001,0001,0000,0006,0000,-002,0001
0000,0001,0001,0003,0001,0001,0005,-002,0002
0000,0001,0001,0003,0001,0005,0005,-002,0002
0003,0001,0001,0003,0001,0005,0007,0001,0002
0005,0001,0003,0006,0003,0006,0007,0002,0003
0007,0002,0003,0008,0006,0006,0010,0003,0004
0010,0003,0003,0015,0008,0006,0022,0003,0004
0020,0005,0003,0030,0012,0004,0022,0005,0004
0026,0007,0004,0030,0012,0004,0019,0009,0001
0026,0007,0004,0026,0012,0004,0019,0009,0001
0011,0007,0004,0018,0012,0004,0019,0009,0001
0006,0007,0004,0014,0012,0004,0019,0009,0001
0005,0018,0004,0008,0028,0004,0007,0017,0003
0000,0018,0006,0007,0028,0010,0005,0018,0009
0000,0018,0006,0007,0022,0010,0005,0018,0009
0000,0018,0006,0007,0017,0010,0005,0018,0009
0000,0008,0010,0001,0012,0012,0001,0009,0012
0000,0003,0010,0001,0005,0013,0001,0004,0012
0000,0003,0004,0000,0003,0013,0001,0002,0012
0000,0003,0003,0001,0002,0007,0001,0000,0009
-001,0002,0003,0000,0001,0006,0001,-001,0007
-001,0001,0003,0001,0001,0003,0001,-001,0006
-001,0001,0003,0000,-001,0003,0002,0000,0004
-001,0001,0001,0000,-001,0003,0002,0000,0004
-001,0001,0000,0000,-001,0002,-001,0000,0004
-001,0001,0000,-001,0000,0002,-001,-001,0003
-001,0001,0000,0001,0000,0002,-001,0001,0003
-001,0000,0000,0001,0000,0002,0002,-001,0003
0000,-001,0000,0001,0000,0001,0002,0000,0003
0001,0000,0001,0000,0000,0001,0001,-001,0003
0001,0000,0002,0000,0000,0001,0001,0000,0002
0001,0000,0002,-001,0001,0001,0001,0000,0001
0001,0000,0001,0000,0001,0000,0001,0001,0001
0001,0000,0001,0000,0001,0000,0001,0001,0001
0000,0000,0000,0000,0001,0002,0000,0001,0001
0000,0000,0000,0000,0001,0002,0000,0001,0001
0000,0000,0000,0001,0001,0001,0000,0001,0001
-002,0001,0001,0000,0001,0001,0000,0002,0002
0000,0001,0001,0000,0000,-001,0000,0002,0002
0001,0001,0001,0000,0000,0003,0000,0002,0002
0001,0001,0000,0001,0001,-002,-001,0001,0002
0000,0001,0002,0001,0001,-001,-002,0001,0002
-001,0001,0002,0001,0001,-001,-002,0001,0002
-001,0000,0002,0000,0000,-001,-002,0000,0000
-002,0000,0001,0000,0001,-001,0000,0001,0000
-002,0000,0001,0000,0001,-001,-002,0001,0000
-001,0001,0001,0002,0001,0002,-001,0001,0002
