delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0003,0002,0001,0002,0004,-001,0001
-001,0000,0002,0001,0001,0002,0003,0000,0000
-001,0000,0001,0001,0001,0002,0003,0001,0000
0001,0000,0002,0001,0001,0002,0001,0001,0000
0002,0000,0002,0002,0001,0002,0001,0000,0000
0001,0001,0002,0003,0001,0004,0002,0000,0001
0002,-001,0000,0003,0002,0005,0005,0000,0001
0002,0000,0000,0004,0003,0005,0006,0000,0001
0003,0000,0001,0005,0004,0005,0010,0002,0002
0003,0002,0002,0009,0004,0004,0010,0005,0002
0004,0002,0002,0009,0005,0003,0011,0005,0002
0004,0002,0003,0009,0009,0003,0010,0011,0004
0004,0004,0005,0008,0018,0007,0006,0014,0005
0002,0009,0011,0004,0018,0009,0003,0014,0007
0001,0009,0011,0002,0015,0022,0003,0011,0021
-001,0005,0024,0001,0007,0034,0002,0003,0027
-001,0000,0024,0001,0003,0034,0001,0002,0027
-001,0000,0024,0001,0003,0028,0001,0002,0022
-001,0000,0024,0001,0003,0028,0001,0002,0022
-001,0000,0024,0001,0003,0022,0001,0002,0022
-001,0000,0024,0001,0003,0021,0001,0002,0022
-001,0000,0005,0001,0003,0011,0002,0002,0007
-002,0000,0004,0001,0001,0007,0002,0001,0005
-002,-001,0002,0001,0001,0003,0001,0000,0004
-002,0001,0001,0001,0001,0003,0001,-001,0003
-001,0000,0000,0000,0000,0002,0000,0000,0000
-001,0001,0000,0000,0000,0003,0002,-001,0000
0001,0001,0000,0003,0000,0000,0002,0000,0002
0001,0001,0002,0003,0000,0003,0002,0000,0005
0001,0001,0002,0002,0000,0003,0002,0000,0004
0000,0000,0003,0001,0000,0004,0002,-001,0004
0000,0000,0002,0002,0000,0004,0001,-001,0003
0000,0000,0004,0002,0000,0008,0000,0000,0003
0000,0001,0002,0002,0001,0008,0001,0000,0008
0002,0001,0003,0000,0001,0007,0000,0000,0011
0002,0001,0002,0000,0001,0005,0001,0002,0011
0002,0001,0002,0001,0002,0005,0000,0004,0010
0001,0002,0001,0002,0002,0005,0002,0004,0006
0001,0003,0001,0002,0002,0004,0002,0004,0003
0001,0003,0003,0001,0001,0003,0003,0003,0001
0000,0001,0003,0001,0001,0003,0003,0003,0002
0000,0001,0000,0001,0000,0002,0003,0002,0001
0002,0002,0000,0002,0000,0001,0002,0000,0001
0002,0002,-001,0000,0000,0001,0001,0000,0001
0002,0001,-001,0002,0000,0001,0000,0000,0001
0000,0001,-001,0002,0000,0001,0001,0000,0001
0001,0000,-002,0002,0000,0001,0000,0000,0001
0001,0000,-002,0001,0000,0000,0001,-001,0000
0001,0000,-001,0001,0000,0000,0000,-001,0000
0002,0000,0000,0001,0000,0000,0002,-001,0000
0002,0000,0001,0002,-001,0000,0000,0000,0000
0002,0001,0001,0003,-001,0000,0002,0000,0003
0002,0001,0000,0002,-001,0001,0000,0000,0000
0001,0001,-001,0002,-001,0001,0000,0000,0002
0001,0001,-001,0002,-001,0001,0000,0000,0000
