delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0000,0001,0001,0001,0002,0002,0003
0002,0001,0000,0001,0000,0002,0002,0001,0001
0002,0001,0000,0001,0000,0002,0002,0001,0001
0002,0000,-001,0001,0002,0002,0003,0001,0001
0002,0000,-001,0000,0002,0001,0003,0001,0004
0003,0001,-001,0000,0003,0000,0003,0001,0004
0003,0002,0000,0002,0003,0000,0004,0002,0004
0004,0002,0000,0003,0003,0002,0006,0002,0003
0006,0002,0002,0004,0003,0007,0006,0002,0003
0008,0003,0003,0005,0007,0007,0006,0002,0003
0010,0005,0003,0016,0009,0005,0011,0002,0005
0016,0007,0003,0019,0009,0005,0012,0004,0004
0016,0009,0002,0019,0011,0004,0011,0004,0004
0014,0013,0003,0013,0015,0004,0010,0009,0004
0004,0015,0004,0004,0020,0004,0006,0011,0004
0004,0015,0007,0002,0020,0008,0003,0011,0008
0002,0005,0008,0001,0009,0012,0001,0005,0009
0001,0002,0008,0001,0004,0012,0002,0003,0012
0002,0000,0004,0001,0003,0010,0001,0002,0009
0002,0000,0000,0001,0003,0006,0001,0001,0004
0002,0001,0000,0002,0002,0004,0000,0001,0004
0002,0002,0000,0001,0002,0000,0000,0001,0004
0001,0001,0000,0001,0002,0000,0001,0001,0002
0002,0001,0001,0001,0002,0001,0004,0001,0002
0001,0001,0001,-001,0001,0001,0004,0001,0002
0001,0001,0001,0001,0001,0001,0002,0001,0002
0001,0001,0001,0001,0001,0001,0002,0001,0002
0001,0001,0001,0001,0000,0001,0002,0001,0002
0002,0001,-001,0002,0001,-001,0001,0000,0003
0002,0001,-001,0001,0001,-001,-001,0000,0003
0002,0001,-001,0002,0001,0002,-001,-001,0003
0002,0000,-001,0002,0001,0002,-002,0000,0003
0002,0000,-001,0002,0001,-001,0000,0000,0003
0002,0000,-001,0000,0001,-001,0000,0001,0003
0001,0001,-001,0000,0001,-001,0000,0001,0002
0001,0000,-001,0000,0000,-001,0001,0001,0002
0002,0000,-001,0000,0001,-001,0001,0000,0002
0002,0000,0000,0000,0000,0000,0001,0001,0002
0001,0000,0001,0000,0001,0001,0002,0001,0002
0001,0000,0001,0001,0002,0000,0003,0001,0004
0002,0000,0001,0001,0002,0002,0003,0001,0004
0002,0002,0000,0001,0002,0001,0003,0000,0004
0002,0000,0001,0001,0001,0001,0001,0000,0002
0001,0000,0000,0000,0000,-001,-002,0000,0001
0000,0000,-001,0000,0000,-001,-002,0001,0001
0000,0000,-001,0000,0000,-001,0002,0001,0002
0000,0001,-002,0000,0000,0000,0002,0001,0002
0000,0000,-002,0000,0000,0000,0002,-001,0002
0000,0001,0001,0000,0001,0000,0001,-001,0002
0000,0000,0002,0000,0001,0000,0001,-001,0002
0000,0000,0001,0001,0001,0000,0001,-001,0001
0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0001,-001,-001,0000,-001,-001,-002,0000
0000,0001,-001,-001,0000,0001,0000,-001,0000
0000,0001,-001,0000,-001,0001,-001,-002,0000
