delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0000,0001,-001,0000,0001,-001,0001
0001,0001,0000,0001,-001,0000,0001,-001,0000
-001,0001,0000,0000,0000,0003,0001,-001,0001
0001,0001,0000,0001,0001,0003,0001,-001,0000
-001,0000,0002,0000,0002,0003,0001,-001,0001
0001,0001,0002,0001,0002,0003,0000,-001,0001
0001,0001,0000,0001,0002,0003,-001,-001,0001
0001,0002,0000,0001,0002,0002,0000,-001,0001
0001,0002,0001,0003,0002,0002,0003,0000,0002
0002,0002,0001,0003,0001,0005,0003,0000,0002
0005,0002,0001,0004,0001,0006,0005,0000,0003
0006,0002,0001,0007,0003,0006,0006,0002,0003
0007,0004,0004,0010,0004,0005,0011,0002,0003
0012,0004,0004,0019,0005,0005,0015,0002,0003
0023,0006,0004,0026,0008,0005,0015,0003,0003
0025,0007,0004,0026,0013,0005,0015,0007,0001
0025,0007,0004,0023,0013,0005,0015,0007,0001
0012,0007,0004,0019,0013,0005,0015,0007,0001
0006,0019,0004,0014,0032,0005,0010,0015,0006
0002,0019,0007,0004,0032,0009,0002,0018,0006
0002,0019,0007,0004,0028,0009,0002,0018,0006
0002,0019,0007,0004,0022,0009,0002,0018,0006
0002,0019,0007,0004,0015,0009,0002,0018,0006
0002,0005,0007,0002,0009,0013,0002,0011,0022
0001,0004,0004,0000,0003,0013,0002,0005,0022
0001,0002,0002,0000,0003,0008,0002,0002,0015
0001,0002,0001,0000,0002,0004,0002,0001,0009
0001,0002,0002,0000,0001,0000,0001,-001,0004
0001,0002,0002,0001,0001,0000,0001,-001,0003
0000,0002,0002,0002,0001,0001,-001,0000,0003
0000,0001,0000,0002,0001,0001,0001,0000,0003
0001,0002,0000,0002,0001,0001,0001,-001,0003
0001,0001,0002,0001,0001,0001,0001,-001,0003
0001,0001,0002,0001,0000,0002,0001,-001,0003
0001,0001,0001,0001,0000,0002,0001,-001,0003
0001,0002,0000,0001,0000,0002,0001,-001,0003
0001,0002,-001,0001,0000,0001,0000,-001,0003
0000,0002,-001,0001,0000,0003,0000,-001,0001
-001,0001,0000,0001,0000,0002,0000,-001,0001
-001,0001,0001,0001,0000,0002,0001,-001,0001
-001,0001,0001,0000,0000,0002,0001,-001,0003
0000,0001,0001,0001,0000,0001,0001,-001,0001
0000,0001,0000,0000,0001,0001,0001,-001,0001
0001,0001,0000,0001,0000,0001,0001,-001,0001
0001,0001,0001,0001,0000,0001,-002,0001,0000
0000,0000,0001,0001,-001,0000,-002,0001,0001
0000,0000,0002,0001,-001,0000,-002,0000,0001
0000,-001,0001,0000,-001,0003,0000,-001,0001
0000,-001,0002,0001,0000,0003,0000,-001,0001
0000,-001,0002,0002,0000,0001,0000,-001,0001
0000,0001,0002,0002,0000,0000,0000,-002,0001
-001,0001,0002,0000,-001,0001,0000,0000,0001
-001,0001,0003,0000,-001,0002,0000,-002,0001
-001,0001,0003,0000,-001,0002,0000,-001,0001
-001,0002,0003,0000,-001,0002,-001,-001,0001
