delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0002,0001,0000,-001,0001,0001,-002
0002,0001,0000,0001,0000,0002,0002,0001,0000
0002,0001,0000,0001,0000,0002,0002,0000,0000
0002,0001,0000,0000,-001,0002,0002,0000,0000
0002,0001,0000,0000,-001,-001,0003,0000,0000
0001,0000,-001,0000,0000,0000,0003,0001,-001
0002,0000,-001,0001,0000,0000,0003,0002,0000
0004,0000,-001,0003,0002,0002,0004,0002,0000
0004,0001,-001,0003,0003,0002,0007,0002,0001
0005,0002,-001,0005,0003,0003,0007,0002,0001
0007,0002,0001,0009,0003,0004,0011,0003,0001
0011,0004,0002,0014,0006,0004,0011,0008,0001
0011,0010,0002,0014,0019,0005,0010,0016,0003
0005,0017,0002,0004,0019,0010,0001,0016,0004
0002,0017,0033,0002,0015,0031,0001,0008,0017
0002,0003,0033,0002,0003,0031,0001,0002,0017
0002,0003,0025,0002,0003,0030,0001,0002,0017
0002,0003,0018,0002,0003,0025,0001,0002,0017
0002,0003,0018,0002,0003,0019,0001,0002,0017
0002,0003,0003,0002,0000,0012,0001,0000,0008
0002,0003,0002,0001,0000,0006,0001,0000,0003
0001,0000,0001,0000,-001,0003,0001,0000,0002
0000,0000,0001,0001,0000,0003,0003,0001,0002
0000,0001,0000,0000,0000,0002,0000,0001,0003
0001,0001,0001,0002,0000,-001,0001,0001,0003
0001,0001,0000,0001,0000,-001,0001,0000,0002
-001,0001,-001,0001,0000,-001,0001,0000,-001
-001,0001,-001,0001,0000,0000,0001,0001,-001
0000,0001,0000,0001,0000,0000,0002,0001,-001
0000,0001,0000,0002,0001,0000,0002,0001,0000
0002,0001,0000,0001,0001,0000,0002,0001,0000
0000,0000,0001,0001,0001,0001,0000,0000,0000
0001,0000,0001,0000,0000,0001,0000,0000,-001
0001,0000,-001,0001,0000,0001,0001,0000,-001
0001,0002,-001,0001,0000,-001,0001,0000,0001
0001,0001,0000,0001,0000,-001,0002,0000,0001
0001,0001,0000,0001,-001,0000,0001,0000,0001
0001,0001,0000,0001,0000,0000,0002,0001,0001
0001,0001,0000,0001,-001,0000,0001,0000,0001
0001,0000,0000,0002,0000,0003,0001,0000,0002
0000,0001,0000,0002,0000,0003,0001,0000,0002
0000,0000,0000,0002,0000,0003,0001,0001,0002
0000,0001,0000,0002,0000,0000,0001,0001,-001
0002,0001,-001,0000,-001,0000,0001,0001,-001
0003,0001,0000,0000,-001,0000,0001,0000,-001
0003,0001,0000,0000,-001,0000,0001,-001,0001
0001,0001,0000,0001,-001,0000,0001,0000,0001
0000,0001,0000,0001,-001,-002,0000,0000,0001
0001,0001,0000,0001,-001,0001,0004,0002,0001
0001,0000,0000,0001,-001,-001,0002,0002,0000
0000,0000,0000,0000,0000,0001,0002,0000,0000
0000,0001,-003,0000,0000,-001,0001,-001,0000
0000,0001,0000,0000,0000,0000,-001,-001,0001
0000,0001,-002,0000,-001,-001,-001,-002,0002
-001,0000,-002,0000,-001,0000,-001,-001,0001
