delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
-001,0000,0001,-001,0002,-002,0004,0000,-002
-001,0000,0001,0002,0001,0000,0004,0000,-001
0000,0000,0000,0002,0001,0000,0004,-001,-001
0001,-001,-001,0001,0001,0000,0004,-001,-002
0001,0001,-001,0001,0001,0000,0002,-001,-002
0001,0000,0000,0001,0001,0001,0002,0000,-001
0001,0001,0000,0001,0001,0004,0002,0001,-001
0003,0001,0000,0002,0001,0004,0008,0001,-001
0003,0001,0000,0005,0003,0004,0009,0002,-001
0003,0001,0000,0008,0004,0005,0012,0004,0001
0005,0001,0000,0009,0004,0005,0012,0004,0002
0005,0003,0001,0013,0007,0005,0013,0006,0002
0010,0005,0001,0016,0008,0003,0013,0007,0002
0010,0007,0004,0016,0011,0003,0012,0013,0001
0010,0013,0004,0012,0025,0004,0011,0016,0001
0005,0021,0004,0004,0026,0004,0004,0016,0003
0005,0021,0004,0004,0027,0004,0004,0016,0003
0005,0021,0004,0004,0026,0004,0004,0016,0003
0005,0021,0004,0004,0024,0004,0004,0016,0003
0005,0021,0004,0004,0024,0004,0004,0016,0003
0001,0015,0015,0000,0016,0025,0002,0010,0018
0001,0005,0026,0000,0006,0025,0002,0005,0018
0001,0005,0026,0000,0006,0022,0002,0005,0018
0001,0005,0025,0000,0006,0022,0002,0005,0018
0001,0005,0019,0000,0006,0022,0002,0005,0018
0000,0003,0016,0000,0003,0021,0001,0000,0014
0000,0001,0006,0000,0002,0013,0001,-001,0008
0000,0000,0003,0000,0001,0003,0003,-001,0001
-001,0000,0000,0000,0001,0003,0003,0001,0001
-001,0001,0000,0001,0001,0001,0003,0001,-003
0000,0002,-001,0000,0001,0001,0002,0000,-002
0000,0002,0000,0001,0001,0001,0002,0000,-002
0000,0002,-002,-001,0001,-001,0002,0000,-002
0000,0001,-002,0000,0001,0001,0002,0000,-001
0001,0001,-002,0000,0001,-001,0002,0000,-002
0001,0001,0001,0000,0001,0000,0002,0000,-002
0001,0001,0001,-001,0001,0000,0002,0000,-002
0000,0000,0002,-001,0001,0000,0002,-001,-002
0000,0001,-001,-001,0001,0000,0001,0000,-001
0000,0000,0001,-001,0001,0000,0001,-001,-001
0000,0000,0001,-001,0001,0000,0001,0000,0000
-001,0000,0001,-001,0000,0001,0002,-001,-001
-001,0000,0001,0000,0001,0001,0001,0000,-001
0000,0001,0000,0000,0001,0001,0002,-001,-001
0001,0001,0000,0000,0002,0001,0001,0000,-002
0000,0001,0000,0000,0002,0001,0002,0001,-002
0000,0001,0000,-001,0002,0001,0003,0001,-002
0000,0001,0000,-001,0001,0001,0003,0001,-002
0000,0000,0000,0001,0002,0001,0003,0001,-001
0000,0000,0001,0001,0001,0000,0002,0001,-001
0000,0000,0001,0001,0001,0000,0002,0001,-001
-001,0000,0001,0000,0001,0000,0001,-001,-001
-001,0000,0001,0000,0002,0001,0001,-001,-001
0002,0000,0001,0000,0002,0001,0001,-001,-002
0002,0000,0001,0001,0000,0001,0001,0000,0001
