delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,-001,0000,0001,0000,0000,0001,0001
0002,0001,-001,0000,0000,0001,0001,0002,0002
0002,0001,-001,0000,0001,0001,0001,0002,0002
0003,0001,-001,0000,0001,-002,0001,0003,0002
0003,0001,0000,0001,0001,-002,0004,0000,0001
0004,0001,-001,0003,0003,0001,0004,0000,0001
0005,0001,-001,0003,0003,0001,0004,0000,0001
0007,0001,-001,0007,0003,0001,0005,0001,0001
0009,0004,-001,0007,0005,-001,0005,0003,0001
0009,0005,0000,0011,0007,0002,0006,0005,0001
0008,0006,0000,0012,0007,0002,0011,0006,0001
0008,0011,0000,0012,0016,0003,0011,0010,0002
0004,0011,0002,0005,0017,0005,0009,0012,0002
0001,0005,0002,0004,0017,0010,0004,0019,0011
0001,0004,0002,0002,0005,0010,0003,0019,0029
0001,0000,0001,0000,0003,0005,0003,0011,0029
0001,0000,0001,0000,0003,0005,0003,0011,0025
0001,0000,0001,0000,0003,0005,0003,0011,0020
0000,0000,0001,0000,0001,0002,0002,0004,0018
0000,0000,-001,0001,0001,0002,0002,0002,0005
0000,0000,-001,-001,0000,0000,0001,0001,0004
0000,0001,-001,-001,0000,0000,0001,0001,0002
0000,0001,0000,-001,0000,0000,-001,0000,-001
0000,0002,0000,0000,0000,-001,0000,-001,-001
0001,0002,-002,0000,0000,0000,0000,-001,-001
-001,0002,-002,0000,0000,0000,0001,-001,0000
0000,0000,-002,0000,-001,0001,0001,0001,0001
0000,0001,-003,0000,0000,0001,0001,0002,0001
0001,0001,-003,0000,-001,0000,-002,0002,0001
0001,0001,-001,0000,0000,0000,0000,0000,0001
0001,0001,-001,0000,0000,-001,0000,-001,-001
0000,0001,-001,0000,0000,-001,0000,-001,-001
0001,0001,-001,0000,-001,-002,0001,-001,-001
0000,0001,-001,-001,-001,-002,0001,-001,0000
0000,0001,-001,-001,0000,-002,-001,-001,0000
0000,0002,-001,-001,0000,-002,-001,-001,0000
0000,0002,-001,-001,0000,-003,0000,-002,-001
0000,0001,-001,-001,0000,-003,0001,-001,-001
0000,0001,-001,-001,0000,-002,0001,-001,0000
0000,0001,-001,-001,0000,-001,0001,0001,0000
0000,0002,-001,-001,0000,-001,-002,0001,0001
-001,0000,-001,-001,0000,-001,0001,-001,0001
0000,0000,-001,-001,0000,0000,-001,-001,0001
0000,0000,0000,-001,0001,0000,0000,0000,0002
0001,0002,0000,0000,0001,0000,0000,0000,0002
0001,0002,-001,0000,0001,-001,0000,0000,0000
0002,0001,-001,0000,0000,0000,0000,0000,0000
0002,0001,0001,0000,0000,-002,0000,0001,0003
0000,0001,0001,0000,0000,0002,0000,0001,0003
0000,0001,-002,0000,0000,-002,0000,0001,0001
0000,0000,-002,0000,-001,-002,0000,0000,-002
0000,0000,-001,0000,-001,-002,0000,0000,-002
-001,0000,-001,0000,-001,0001,0000,-001,0000
-002,0000,0000,0000,-001,0001,0000,-001,0000
-002,0000,0000,0000,-001,-001,0000,-001,0001
