delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-002,0000,-001,0000,0003,0000,0001,-001
0001,-002,0002,-001,0000,0002,0000,-001,0000
0001,-002,0002,-001,0000,0001,-001,-001,0000
0001,-002,0002,-001,0000,0001,-001,-001,0000
0000,-001,-001,0000,0000,0001,0000,0000,0000
-001,-001,0000,0000,-001,0001,0002,0000,0000
-001,-001,0000,-001,0000,0001,0002,0000,0000
-001,-001,0000,-001,-001,0001,0002,0000,-001
0001,-001,0001,-001,-001,0001,0002,0000,-001
0001,-001,0001,0000,-001,0001,0002,0000,-001
0001,0000,0002,0000,0000,0002,0000,0000,0000
0001,0000,0002,0000,0000,0002,0000,0000,0001
0001,0000,0002,0000,0000,0002,0000,0000,0002
0003,0002,0001,0002,0003,0004,0005,0010,0008
0003,0002,0002,0003,0007,0005,0007,0027,0010
0001,0001,0002,0009,0036,0008,0007,0028,0018
0001,0001,0002,0009,0036,0008,0007,0027,0018
0001,0001,0002,0009,0038,0008,0007,0015,0018
0001,0001,0002,0009,0038,0008,0007,0014,0018
0001,0001,0002,0009,0033,0008,0007,0014,0018
0001,0001,0002,0009,0024,0008,0007,0014,0018
0001,0001,0002,0009,0022,0008,0007,0014,0018
0004,0014,0012,0006,0019,0013,0004,0005,0010
0004,0014,0012,0002,0009,0013,0001,0002,0003
0004,0007,0012,0001,0003,0008,0001,0001,0002
0002,0004,0009,0000,0002,0006,0001,-003,0001
0002,0002,0005,0000,0002,0003,-003,-004,0000
0002,0002,0005,0000,0002,0003,-003,-004,0000
0002,0000,0003,0000,0000,0003,0000,0000,-002
0002,0000,0002,0001,0001,0002,0001,0000,0002
0002,0000,0002,0001,0001,0002,0001,0000,0001
0001,0000,0003,0001,0001,0002,0001,0000,0001
0001,0000,0003,0001,0000,0002,0001,-002,-001
-002,0000,0005,0001,0000,0002,0001,-002,-001
-002,-002,0002,0001,0001,0002,0001,0000,0000
0000,-002,0002,0001,0001,0002,0002,0000,0002
0001,-002,0002,0001,0002,0002,0000,0000,0002
0000,0000,0003,0001,0001,0001,0000,0000,0002
0000,0000,0003,0001,0001,0002,0000,0000,-001
0000,0000,0002,0001,0001,0003,0000,0000,-001
0002,0001,0000,-001,-001,0003,-001,-001,0000
0002,0001,0001,-001,-001,0001,0000,-001,0000
0002,0001,0001,-001,-001,0001,0000,-001,0000
0000,-002,0001,-001,0001,0001,0001,-001,0000
0000,-001,0001,-001,0002,0001,0001,0000,-001
0000,-001,0001,-001,0002,0004,0001,0000,-001
0001,0000,0000,0000,0002,0000,-001,0000,-001
0001,0000,0000,0000,0000,0000,0001,-001,0001
0000,-001,0000,0001,0000,-003,0000,-001,0001
0000,-001,0001,0000,0000,-003,0000,-002,0001
0000,-001,0001,0000,0000,0000,0000,-002,0001
0000,0000,0001,0000,0000,0000,0000,-002,-001
0002,-002,0001,0001,0000,0000,0004,-001,-001
0002,0000,0001,0001,0000,0000,0004,-001,-001
0002,0000,0001,0001,0000,0001,0003,0000,0000
