delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0000,0000,0000,0001,0001,0001,0003
0000,-001,0000,0000,0000,0001,0002,-001,0005
0001,0000,0001,-001,-001,0000,0001,-001,0003
0001,0000,0001,0000,-001,0004,-001,0000,0003
0002,-001,0001,-001,-001,0002,-001,0002,0003
0002,-001,0000,-001,-001,0004,-001,0002,0007
0003,-001,0000,-001,0000,0004,-001,0003,0011
0003,-001,0000,-001,0002,0008,0000,0003,0014
0001,-001,0006,-001,0003,0013,-001,0004,0017
0001,0000,0009,-001,0003,0017,-001,0003,0018
0001,0000,0010,-001,0003,0017,-002,0004,0019
0001,0000,0012,0000,0005,0017,-002,0007,0018
0002,0005,0012,0000,0008,0017,-001,0010,0018
0001,0009,0009,0000,0012,0014,-001,0013,0011
0003,0013,0008,0002,0023,0010,-001,0017,0009
0005,0019,0008,0002,0027,0009,0002,0021,0005
0005,0020,0003,0003,0028,0004,0004,0022,0003
0005,0020,0003,0003,0028,0004,0004,0022,0003
0005,0020,0003,0003,0028,0004,0004,0022,0003
0005,0020,0003,0003,0028,0004,0004,0022,0003
0005,0020,0003,0003,0028,0004,0004,0022,0003
0005,0020,0003,0003,0028,0004,0004,0022,0003
0008,0014,0002,0013,0025,0002,0007,0015,0001
0012,0013,0002,0018,0020,0002,0014,0015,0001
0021,0009,0002,0025,0015,0002,0017,0009,0001
0023,0007,0002,0025,0010,0002,0019,0007,0001
0023,0007,0002,0027,0010,0002,0019,0007,0001
0023,0007,0002,0027,0009,0002,0019,0007,0001
0023,0007,0002,0026,0009,0002,0019,0007,0001
0023,0007,0002,0026,0008,0002,0019,0007,0001
0023,0007,0002,0026,0007,0002,0019,0007,0001
0023,0007,0002,0026,0007,0002,0019,0007,0001
0023,0007,0002,0025,0007,0002,0019,0007,0001
0019,0004,0001,0023,0006,0006,0019,0004,0002
0013,0004,0001,0021,0006,0006,0019,0003,0002
0013,0002,0001,0015,0005,0006,0013,0003,0002
0011,0002,0002,0012,0004,0008,0012,0003,0000
0011,0002,0002,0011,0004,0008,0012,0003,0000
0011,0002,0002,0010,0004,0008,0012,0003,0000
0011,0002,0002,0009,0004,0008,0012,0003,0000
0011,0002,0002,0009,0004,0008,0012,0003,0000
0011,0002,0002,0007,0004,0008,0012,0003,0000
0006,0002,0002,0005,0002,0008,0006,0002,0000
0006,0000,0001,0003,0001,0005,0004,0001,0000
0006,-001,0002,0003,0001,0005,0004,0001,0000
0004,-001,0001,0003,0002,0005,0004,0001,0000
0004,-001,0000,0003,0003,0002,0003,0002,0000
0004,-002,0000,0001,0002,0002,0002,0002,0001
0004,-002,0000,0001,0000,0001,0002,0002,0001
0004,0000,0001,0001,0000,0001,0002,0002,-001
0003,0000,0002,0002,0001,0002,0001,0002,-001
0002,0000,0002,0002,0001,0002,0001,0002,-001
0002,0000,0000,0002,0001,0002,0001,0002,0000
0001,-002,-002,0002,0001,0001,0001,0002,0000
0001,-002,0000,0002,0001,0001,0001,0001,0000
