delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0001,-001,0000,0003,0001,0000,0001
0001,0000,0001,-001,0000,0001,0001,0000,0001
0000,0000,0001,-002,0001,0001,0001,0000,0001
0001,0000,0001,-001,0001,0002,0001,0000,0002
0000,0000,0002,-002,0001,0003,0000,0000,0003
-001,0000,0003,-002,0001,0003,0000,-001,0004
-001,0000,0003,-003,0002,0004,0001,0001,0006
0000,0000,0004,-003,0002,0007,0001,0000,0007
0000,0000,0004,-001,0003,0008,0001,0002,0008
0000,0001,0005,-001,0003,0011,0002,0003,0015
0000,0001,0005,-002,0003,0015,0001,0005,0015
0000,0004,0008,-002,0003,0016,0002,0007,0015
0000,0006,0008,-001,0007,0015,0002,0007,0012
0001,0008,0007,0001,0014,0013,0002,0012,0008
0002,0013,0006,0002,0022,0011,0002,0018,0007
0002,0017,0006,0002,0027,0010,0002,0018,0005
0002,0019,0005,0008,0029,0005,0003,0018,0004
0002,0019,0005,0008,0029,0005,0003,0018,0004
0002,0019,0005,0008,0029,0005,0003,0018,0004
0002,0019,0005,0008,0029,0005,0003,0018,0004
0002,0019,0005,0008,0028,0005,0003,0018,0004
0002,0019,0005,0008,0027,0005,0003,0018,0004
0011,0016,0003,0018,0025,0004,0014,0016,0000
0021,0012,0003,0026,0017,0004,0023,0010,0000
0024,0007,0003,0029,0016,0007,0027,0007,0004
0024,0007,0003,0031,0013,0007,0027,0007,0004
0024,0007,0003,0031,0013,0007,0027,0007,0004
0024,0007,0003,0032,0009,0007,0027,0007,0004
0024,0007,0003,0032,0009,0007,0029,0007,0004
0024,0007,0003,0031,0010,0007,0029,0007,0004
0024,0007,0003,0031,0010,0007,0029,0007,0004
0018,0005,0004,0031,0010,0008,0028,0004,0005
0018,0005,0004,0027,0010,0009,0026,0004,0005
0016,0004,0004,0020,0009,0009,0018,0004,0004
0012,0004,0001,0014,0008,0008,0013,0003,0004
0012,0004,0001,0014,0008,0008,0013,0003,0004
0012,0004,0001,0013,0008,0008,0012,0003,0004
0012,0004,0001,0011,0008,0008,0011,0003,0004
0012,0004,0001,0011,0008,0008,0011,0003,0004
0012,0004,0001,0009,0008,0008,0017,0003,0004
0012,0004,0001,0008,0008,0008,0017,0003,0004
0009,0003,0002,0006,0006,0008,0010,0003,0003
0008,0003,0002,0006,0006,0008,0007,0003,0002
0005,0002,0000,0004,0006,0006,0005,0002,0001
0005,0003,-001,0003,0003,0006,0003,0002,0001
0005,0001,-001,0003,0003,0004,0003,0000,-002
0003,-001,0000,0003,0003,0004,0003,0000,-002
0001,-001,0000,0001,0002,0003,0003,0000,0003
0001,0000,0000,0000,0002,0004,0003,0000,0003
0001,0001,0000,0001,0002,0003,0003,0001,0001
0001,0000,0002,0000,0003,0004,0003,0001,-002
0001,0001,0002,0000,0003,0002,0002,0001,-002
0001,0000,0001,0000,0002,0002,0002,0001,-002
0001,0000,0001,0000,0001,0002,0002,0001,0001
0001,0000,0001,0001,0001,0000,0001,-001,0001
