delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0001,0000,0000,-001,0001,0002,0002
0001,0001,0001,0000,-001,0001,0001,0003,0002
0001,0000,0001,0001,0000,0001,0002,0003,0002
0001,0000,0003,0001,0000,0001,-001,0001,0003
0001,0001,0003,0001,0000,0003,0000,0001,0003
0001,0001,0004,0001,-001,0003,0000,0001,0004
0001,0001,0007,0001,-001,0003,0000,0001,0004
0000,0003,0008,0000,0000,0008,0001,0002,0004
0001,0003,0009,0001,0002,0010,0000,0001,0005
0001,0003,0010,0002,0002,0013,0000,0003,0007
0002,0003,0016,0002,0003,0013,0000,0005,0011
0003,0010,0016,0002,0009,0013,0000,0006,0011
0003,0012,0009,0002,0011,0010,0002,0006,0008
0003,0015,0007,0002,0013,0005,0002,0010,0008
0004,0018,0005,0004,0021,0005,0002,0013,0005
0005,0018,0004,0008,0021,0002,0004,0013,0004
0010,0011,0004,0009,0017,0001,0006,0012,0004
0011,0005,0004,0015,0012,0001,0010,0009,0004
0011,0004,0002,0016,0007,0002,0011,0009,0005
0011,0004,0003,0016,0005,0003,0012,0005,0005
0009,0002,0002,0013,0005,0004,0011,0004,0004
0008,0002,0003,0010,0004,0004,0009,0002,0003
0005,0002,0002,0010,0005,0004,0009,0002,0003
0005,0002,0003,0007,0004,0004,0009,0002,0003
0005,0004,0002,0006,0003,0005,0009,0003,0001
0003,0004,0002,0006,0003,0005,0007,0003,0003
0003,0001,0002,0005,0003,0006,0005,0001,0000
0003,0001,0002,0003,0002,0006,0005,0001,0003
0003,0002,0001,0003,0002,0004,0005,0002,0001
0003,0002,0001,0003,0000,0000,0006,0002,0002
0002,0002,0001,0003,0000,0000,0003,0003,0002
0003,0002,0001,0003,0000,0001,0003,0002,0002
0002,0002,0002,0003,0000,0002,0003,0003,0001
0002,0002,0001,0002,0000,0002,0005,0001,0000
0001,0002,0001,0001,0000,0000,0005,0001,0000
0001,0000,0001,0001,-001,0000,0001,0001,0001
0001,0001,0002,0001,-001,0000,0001,0001,0002
0001,0000,0002,0001,0000,-001,0000,0001,0002
0001,0001,0002,0000,0000,-001,0001,0000,0001
0001,0001,0002,0000,-001,0001,0001,0000,0001
0001,0001,0002,0000,-001,0001,0001,0001,0001
0001,0001,0002,0001,0000,0001,0001,0002,0000
0002,0000,0001,0001,0000,0001,0001,0002,0000
0002,-001,0001,0001,0000,0001,0001,0002,0001
0000,0000,0000,0000,0000,0001,0001,0002,0000
-001,0001,0001,0000,0000,-001,0001,0001,0000
0000,0001,0003,0000,0000,-001,0002,0001,-001
0000,0001,0003,0000,0000,-001,0002,0001,0002
0000,0001,0002,0000,0000,0000,0002,0001,0002
0000,0001,0002,0000,0000,0000,0000,0001,0002
0000,0002,0003,0000,0002,0000,0003,0001,0002
0000,0002,0003,0000,0002,0000,0000,0002,0003
-001,0002,0001,0000,0002,0000,0000,0002,0003
-001,0004,0001,0000,0002,0000,0000,0002,0002
-002,0004,0000,-001,0002,0000,0000,0001,0002
