delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0002,-003,-001,0001,0000,0000,0001
0002,0000,0002,-003,-001,0002,-002,0001,0001
0002,0000,0002,-003,0001,0002,0000,0001,0001
0001,0000,0002,-003,0001,0002,0000,0001,0001
0001,-002,0001,-003,0001,0001,0000,0001,0001
0000,-001,0000,-001,0001,0001,-002,0002,0001
0001,-001,0000,-001,0002,0003,-002,0001,0006
0001,0001,0003,-001,0002,0003,-001,0001,0006
0001,0001,0005,-001,0001,0009,-001,0001,0014
0001,0001,0006,-001,0001,0012,0000,0002,0015
0001,0002,0006,0000,0002,0013,-001,0004,0016
0000,0002,0007,0000,0005,0013,-001,0008,0016
0002,0005,0007,0000,0012,0013,-001,0011,0013
0002,0011,0007,0001,0018,0008,0001,0016,0005
0003,0016,0006,0003,0024,0007,0002,0018,0004
0006,0016,0004,0004,0024,0004,0002,0018,0000
0012,0014,0002,0012,0024,0002,0011,0014,-002
0022,0011,0002,0025,0016,0002,0015,0009,-002
0025,0004,0003,0025,0010,0004,0021,0007,0003
0025,0004,0003,0027,0010,0004,0021,0007,0003
0025,0004,0003,0027,0010,0004,0021,0007,0003
0025,0004,0003,0028,0010,0004,0021,0007,0003
0022,0004,0003,0028,0010,0004,0021,0007,0003
0022,0004,0003,0028,0010,0004,0021,0007,0003
0022,0004,0003,0028,0010,0004,0021,0007,0003
0022,0004,0003,0025,0010,0004,0021,0007,0003
0018,0003,0002,0023,0005,0007,0018,0003,0003
0013,0003,0002,0014,0005,0007,0012,0003,0002
0013,0004,0001,0012,0006,0007,0009,0002,-001
0013,0004,0001,0008,0006,0007,0009,0002,-001
0013,0004,0001,0008,0006,0007,0009,0002,-001
0013,0004,0001,0006,0006,0007,0009,0002,-001
0013,0004,0001,0006,0006,0007,0009,0002,-001
0013,0004,0001,0007,0006,0007,0009,0002,-001
0006,0001,0001,0007,0002,0007,0003,0002,-001
0005,0000,0001,0003,0001,0005,0003,0002,0000
0005,-001,0001,0001,0001,0005,0001,0001,0000
0003,-001,0000,0001,0000,0005,0000,0001,0000
0003,0000,0000,-001,0000,0003,0000,0001,-001
0003,0000,-001,-001,0000,0001,-001,0001,-001
0002,0000,0001,-001,0000,0003,-001,0002,-001
0002,-002,0001,0000,0000,0004,-001,0002,-001
0002,-002,0001,0000,0000,0005,0001,0002,-001
0002,0000,0001,0000,0001,0005,0001,0002,0000
0002,0000,0001,-001,-001,0003,0001,0001,-001
0002,0000,0001,-001,-001,0002,0001,0001,-001
0003,-001,-001,-001,-001,0002,0001,0001,-001
0002,0000,-001,-001,-001,0002,0001,0001,-002
0001,-001,0000,0000,0000,0002,0000,0000,-002
0000,-001,0000,0000,0000,-003,0000,0000,-002
0001,-001,0000,0000,0000,-003,0000,-001,-002
0000,-001,0000,-001,0000,0000,0000,0000,0000
0002,-002,-002,-002,-001,0000,0000,0000,0000
0003,-002,-002,-001,-001,0000,0000,0000,-001
0003,-002,-001,-001,-001,-001,0000,0000,-001
