delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0001,0001,-002,0000,0000,-001,0000,0000
0001,0000,0001,-001,0000,0001,0000,0000,-002
0001,0000,0000,-001,0000,0001,-001,0001,-002
0000,0000,0000,-002,0000,0001,-001,0001,-002
0001,0000,0000,-002,0000,0000,-001,0001,-001
0001,0000,0002,-002,-001,0002,-001,0001,0000
0001,0001,0002,-001,-001,0002,-001,0001,0001
0001,0001,0003,-001,-001,0003,-001,0001,0001
0001,0003,0005,-001,0001,0003,-001,0001,0003
0003,0003,0006,-001,0001,0009,0000,0002,0009
0003,0004,0010,-002,0003,0009,0000,0003,0009
0001,0006,0010,0000,0004,0011,0000,0004,0009
0001,0013,0008,0000,0010,0009,0000,0007,0007
0001,0018,0008,0002,0016,0008,0001,0008,0006
0007,0020,0005,0003,0019,0006,0001,0010,0004
0009,0021,0003,0007,0020,0005,0005,0011,0004
0016,0021,0002,0011,0020,0001,0006,0012,0001
0027,0014,0002,0016,0017,0003,0011,0012,0001
0028,0009,0003,0020,0011,0003,0012,0009,0004
0028,0009,0003,0020,0011,0003,0012,0009,0004
0028,0009,0003,0020,0011,0003,0012,0009,0004
0025,0009,0003,0020,0011,0003,0012,0009,0004
0025,0009,0003,0020,0011,0003,0012,0009,0004
0022,0004,0002,0018,0006,0003,0011,0007,0001
0018,0004,0002,0018,0006,0003,0011,0007,0001
0010,0004,0000,0016,0005,0004,0011,0005,0002
0010,0004,0000,0013,0005,0006,0011,0005,0003
0010,0003,0000,0010,0004,0004,0010,0005,0003
0007,0002,0000,0005,0004,0004,0009,0003,0003
0006,0002,0000,0005,0003,0004,0007,0003,0003
0006,0001,0000,0005,0003,0002,0005,0003,0002
0005,0001,0001,0002,0001,0002,0002,0002,0002
0003,0001,0001,0001,0000,0002,0002,0002,0001
0003,0001,0001,0000,0000,0002,0001,0002,0000
0002,0001,0001,0000,0000,0002,0000,0002,0000
0004,0001,0001,-001,0000,0000,0000,0002,0000
0000,0001,0000,-001,-001,0002,0000,0000,0000
0000,0001,0000,-001,-001,0002,0000,0001,0000
0000,0001,0000,-001,-001,0002,-001,0001,0000
0003,0001,-001,-001,0000,0000,0000,0001,0000
0003,0001,0000,-001,0000,0000,0001,0000,0000
0004,0000,0000,-001,0000,0002,0001,0000,0000
0004,0000,0000,0000,0000,0002,0001,0001,0000
0004,0001,-001,0000,-001,0002,0001,0002,0000
0002,0001,-001,0000,-001,0001,0001,0001,0000
0002,0001,0000,0000,0000,-002,0001,0001,0000
0001,0000,0000,0001,0001,-003,0001,0001,0000
0001,0000,0000,-001,0001,-002,0001,0001,0000
0001,0000,0000,-001,0000,0000,0002,0001,0000
0001,0000,0000,-001,0000,0000,0000,0001,0000
0001,0000,-001,-001,0000,0001,0001,0001,0000
0002,0000,-001,0000,0001,-002,0000,0000,0000
0002,0000,-002,-001,0001,-002,0001,0001,0000
0001,0001,0000,-001,0001,-002,0000,0002,0001
0001,0000,-001,-001,0001,-001,-001,0002,0000
