delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0001,-001,0003,0003,0001,0001,0003
0001,0000,0001,-001,0003,0003,0002,-001,0003
0000,0000,0001,-001,0001,0005,0001,-001,0003
0000,0000,0000,-001,0003,0005,-001,-001,0004
0000,0000,0001,-001,0001,0004,-001,-001,0005
0000,0000,0004,-001,0001,0004,0000,0002,0005
0001,0001,0004,-001,0000,0008,0000,0002,0011
0001,0001,0004,-001,0000,0009,0001,0002,0011
0002,0002,0004,-001,0003,0013,0000,0002,0019
0000,0001,0005,0000,0002,0013,0000,0002,0018
0000,0002,0005,-001,0003,0016,0000,0003,0013
-001,0003,0006,0001,0004,0013,0001,0004,0012
-001,0008,0006,0001,0011,0012,0002,0010,0009
-001,0011,0005,0001,0019,0006,0003,0014,0006
0003,0011,0004,0001,0022,0004,0004,0014,0004
0005,0011,0004,0006,0022,0004,0004,0014,0003
0010,0010,0004,0014,0018,0004,0010,0010,0001
0015,0010,0003,0020,0015,0002,0016,0006,0001
0016,0005,0001,0021,0007,0002,0019,0004,0002
0016,0005,0001,0021,0007,0003,0019,0004,0002
0013,0002,0002,0020,0006,0008,0015,0003,0001
0009,0001,0002,0014,0006,0008,0012,0002,0001
0008,0001,0002,0009,0005,0007,0009,0003,0001
0007,0001,0002,0008,0004,0006,0009,0001,0001
0006,0004,0000,0005,0003,0005,0007,0001,-001
0004,0004,0000,0001,0003,0004,0005,0001,-001
0003,0001,-001,0000,0003,0003,0003,0000,-001
0000,0000,-001,0000,0001,0004,0002,-001,-002
0001,0001,-001,0000,0001,0003,0002,-001,-002
0001,0000,0000,0000,-001,0002,0002,-002,-001
0001,0000,0000,0000,0001,0000,0002,-001,-001
0001,-001,0000,0000,0001,0002,0002,-001,-001
0001,-001,0000,0001,0002,0001,0002,-001,0001
-001,-001,0000,0001,0002,0002,0002,-001,0001
-001,0001,0000,0001,0001,0002,0002,-001,0000
0000,0001,-001,0001,0001,0002,0002,-001,-001
0000,0000,-001,0001,0001,0002,0001,-001,0000
0000,0000,-001,0001,0001,0002,0001,-002,0000
0000,-001,0000,0001,0000,0003,0001,-002,0001
0001,0000,0000,0001,0000,0003,0000,-002,0001
0001,0000,0002,0000,0000,0002,0000,-001,0001
0001,0000,0002,0000,0000,-001,0000,-002,0002
0001,-002,0000,0000,0000,-001,0003,-002,0002
-001,-002,0000,0001,0000,-001,0001,-002,-001
-001,0000,-002,0000,0000,0002,0001,-002,-001
-001,0000,-003,0000,0001,0002,0001,-003,-001
0000,0000,-003,0000,0001,0000,0001,-003,-002
0000,-001,-002,-001,-001,-001,0001,-003,-002
0000,0000,-002,-001,-001,-001,0001,-001,-001
-001,0000,-002,-001,0001,0002,0001,-003,-001
-001,0000,-002,0000,0001,0002,0001,-001,-002
-001,-001,-001,0000,0000,0000,0001,-001,-002
-001,-001,-001,-001,0000,0000,0003,-001,-002
-001,-001,-001,-001,0001,0000,0001,-001,-001
-001,-001,-001,0000,0002,0002,0001,-003,-001
