delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,0000,0001,0001,0002,0000,0000,0000
0001,0000,0002,0001,0000,0001,0000,0000,0001
0001,0000,0002,0002,0001,0001,0001,0000,0001
0002,0000,0002,0004,0001,0002,0001,0002,0001
0002,0001,0003,0004,0001,0002,0001,0002,0001
0002,0000,0003,0002,0002,0001,0002,0002,0002
0004,0001,0003,0002,0001,0001,0003,0001,0001
0004,0001,0002,0004,0002,0002,0005,0001,0002
0005,0002,0002,0006,0004,0003,0006,0001,0002
0007,0002,0002,0008,0004,0003,0006,0002,0002
0007,0002,0000,0014,0004,0003,0008,0002,0003
0011,0002,0000,0015,0005,0003,0009,0002,0002
0014,0005,0001,0015,0005,0003,0009,0002,0000
0014,0006,0003,0013,0011,0005,0005,0007,0000
0005,0015,0003,0007,0021,0004,0003,0014,0001
0002,0015,0006,0003,0021,0005,0002,0014,0005
0000,0008,0007,0002,0013,0008,0000,0009,0008
0000,0005,0008,0001,0004,0014,0000,0007,0012
0000,0002,0008,0000,0002,0014,-001,0003,0012
0000,0000,0003,0001,0001,0007,0000,0001,0011
0000,-001,0003,0000,-001,0003,0000,0002,0002
0000,-001,0001,0000,-001,0002,0000,0000,0002
0000,0000,0001,0000,-001,0002,-001,0000,0002
0001,0000,0001,0000,0000,0000,-001,0000,0002
0001,0000,0002,0000,0001,0000,-001,0000,0001
0001,0000,0002,0000,0001,0000,0000,-001,0001
0001,0000,0003,0000,0001,0000,0000,-001,0001
0000,0000,0002,0001,-001,0000,0000,0000,0001
0001,0000,0003,0002,0000,-001,-002,0000,0002
0000,-001,0003,0002,0000,-001,-002,0000,0002
-001,-001,0003,0002,0000,0001,-002,0000,0002
-001,0000,0003,0001,0000,0001,-002,0000,0001
-001,0001,0003,0000,-001,-001,-002,0000,0001
0000,0000,0002,0000,-001,-001,-001,0001,-001
0000,0001,0000,0000,-001,0000,-001,0001,0002
0000,-001,0000,0000,0000,0000,0000,0001,0001
0000,-001,0000,0003,0000,0002,0000,0000,0003
0000,-001,0000,0003,0000,-002,-001,0000,0001
0000,0001,0000,0002,0000,0001,-001,0001,0001
0001,0001,0000,0000,0000,0001,0000,0001,0001
0002,0001,0001,0000,0000,0001,0000,0001,0001
0002,0000,0001,0000,0000,0001,0000,0001,0001
0001,0000,0003,0001,0001,0002,-001,0001,0001
0000,-001,0003,0001,0000,0002,0000,0001,0001
0000,-002,0001,0002,0001,0002,0000,0000,0000
0000,-002,0001,0001,-001,0001,0000,0001,0000
0001,-001,0001,0002,-001,0001,0001,0000,0001
0001,-001,0002,0001,-001,0001,-001,0001,0001
0001,0000,0001,0001,0000,0001,0000,0001,0001
0001,0000,0002,0001,0000,0000,-001,0001,0001
0001,0000,0002,0001,-001,0000,-001,0001,0001
0001,0000,0002,0001,-001,-001,-001,0001,0002
0000,0000,0001,0000,0000,-001,0000,0000,0000
0000,0001,-001,0000,0001,-001,0000,0001,0001
0000,0001,-001,0000,0001,0002,0000,0000,0001
