delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,-001,0000,0001,0001,0000,0001,0001
0001,0002,-001,0000,0002,0001,0003,0000,0002
0001,0002,-001,-001,0002,0001,0000,0001,0002
0001,0002,-001,-001,0002,0000,0003,0001,0002
0002,0000,-001,-001,0001,0001,0001,0001,0000
0002,0000,-001,0000,0001,0000,0001,0001,0000
0004,0000,-001,0001,0001,0002,0001,0001,0000
0004,0000,-001,0002,0002,0002,0000,0001,0000
0004,0001,0000,0002,0002,0003,0004,0002,0000
0006,0002,0001,0005,0004,0003,0005,0003,0000
0008,0003,0002,0007,0004,0003,0006,0003,0002
0009,0003,0002,0009,0006,0005,0008,0003,0002
0009,0002,0002,0011,0005,0005,0009,0003,0002
0013,0002,0003,0019,0006,0004,0011,0004,0002
0021,0005,0003,0020,0007,0004,0013,0006,0002
0023,0006,0001,0021,0011,0003,0013,0007,0001
0023,0016,0001,0021,0011,0003,0012,0008,0001
0016,0016,0001,0015,0020,0003,0009,0012,0001
0007,0020,0002,0009,0023,0005,0006,0012,0001
0006,0021,0002,0007,0025,0006,0004,0016,0001
0004,0021,0006,0002,0025,0007,0002,0016,0005
0004,0021,0006,0002,0025,0007,0002,0016,0005
0003,0014,0008,0000,0021,0010,-002,0015,0008
0003,0014,0008,0000,0019,0010,-002,0015,0008
0003,0006,0012,0000,0012,0014,0002,0012,0013
0003,0006,0012,-001,0008,0018,0002,0009,0014
0001,0003,0012,-002,0004,0019,0001,0004,0017
0001,0003,0007,-002,0003,0018,0001,0004,0017
0001,0002,0005,0000,0002,0016,0001,0004,0019
0001,0002,0002,0000,0002,0015,0001,0004,0019
0001,0001,0002,0000,0002,0011,0001,0003,0017
0001,0001,0002,0000,0000,0008,0001,0003,0014
0001,0001,0002,-001,0001,0007,0000,0002,0011
0001,0001,0000,-001,0001,0005,0000,0002,0010
0001,0001,0003,-001,0001,0004,0000,0002,0008
0001,0001,-001,-001,0001,0004,0000,0002,0008
0001,0001,0003,-001,0001,0005,0000,0002,0006
0001,0001,0002,0001,0001,0005,0000,0002,0006
0001,0001,0002,0001,0001,0005,0000,0002,0006
0001,0001,0002,0001,0001,0003,0000,0002,0006
0002,0001,0002,-001,0000,0003,0000,0002,0004
0002,0001,0001,0000,0001,0003,0001,0000,0002
0002,0001,0001,0000,0000,0001,0000,0000,0002
0002,0000,0001,0000,0001,0001,0001,0001,0003
0001,0001,0001,0001,0001,0001,-001,0001,0003
0001,0000,0001,0000,0001,0002,0000,0001,0002
0001,0001,0000,0000,0001,0001,0000,0002,0001
0001,0000,0000,-002,0001,0001,0000,0002,0000
0000,0000,0000,-002,0001,0001,0000,0001,0000
0001,0000,0000,-002,0002,0001,0000,0000,0001
0002,0001,0000,-001,0001,0001,-001,0000,0001
0002,0001,-001,-001,0002,0000,-001,0000,0001
0002,0001,-001,0001,0002,0001,-001,0002,0001
0002,0001,0002,-001,0002,0000,0000,0002,0001
0001,0002,0002,0000,0000,0000,0000,0002,0001
