delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0003,0000,0003,0003,0001,0004,0001,0002
0001,0002,0000,0003,0002,0002,0004,0001,0002
0002,0002,-002,0003,0002,0003,0004,0001,0001
0002,0002,-002,0003,0002,0003,0004,0001,0002
0003,0002,-001,0003,0001,0003,0005,0001,0002
0003,0002,0001,0004,0001,0003,0006,0001,0003
0005,0002,0001,0007,0004,0003,0006,0001,0005
0005,0002,0001,0009,0005,0003,0006,0002,0005
0006,0003,0001,0012,0004,0004,0008,0003,0004
0009,0004,0002,0015,0005,0004,0010,0003,0004
0011,0005,0002,0018,0006,0004,0011,0003,0004
0014,0006,0002,0017,0011,0003,0011,0006,0004
0014,0008,0002,0017,0011,0002,0010,0009,0004
0009,0014,0002,0016,0018,0003,0007,0013,0004
0006,0017,0003,0008,0022,0006,0004,0013,0005
0003,0017,0006,0005,0022,0009,0002,0013,0009
0003,0017,0008,0003,0020,0010,0002,0009,0012
0000,0014,0013,0003,0011,0013,0001,0006,0014
0000,0005,0014,0002,0007,0016,0001,0004,0014
0000,0004,0014,0001,0002,0017,0002,0002,0014
0000,0003,0014,0002,0002,0017,0002,0000,0014
0000,0002,0010,0002,0002,0017,0002,0000,0013
0000,0001,0006,0002,0002,0008,0000,0000,0011
0000,0001,0004,0001,0002,0004,0000,0000,0009
0000,0003,0004,0000,0002,0004,0000,0000,0003
0000,0003,0003,0000,0001,0004,-001,0000,0003
0000,0003,0001,0001,0000,0000,0000,-001,0003
-001,0003,0002,0001,0001,0000,0000,-001,0003
0001,0003,0000,0001,0000,0000,0001,-001,0003
-001,0002,0001,0001,0000,0001,0001,0000,0003
0002,0002,0001,0001,0000,0001,0003,0000,0004
0001,0001,0001,0001,0000,0003,0000,0000,0005
0001,0001,0003,0001,0001,0003,0000,0000,0004
0000,0001,0003,0001,0001,0002,0000,0000,0003
0000,0002,0003,0000,0001,0002,0001,0000,0003
0000,0002,0002,0000,0001,0002,0003,0000,0004
0000,0002,0000,0001,0000,0002,0001,-001,0004
0000,0002,0000,0002,0002,0002,0002,0001,0003
0001,0002,0000,0002,0001,0002,0000,-001,0003
0001,0002,0000,0002,0001,0002,0001,0001,0002
0001,0002,0000,0002,0001,0001,0000,0001,0002
0001,0002,0000,0001,0001,0001,0000,0001,0002
0001,0002,0000,0001,0001,0001,0000,0001,0003
0000,0002,0000,0001,0000,0001,0000,0000,0003
0000,0002,0000,0000,0000,0001,0001,-001,0003
0000,0002,0002,0001,0000,0000,0001,-001,0003
0000,0002,0002,0001,0000,0000,0001,-001,0002
0000,0002,0000,0001,0000,-001,0001,0001,0001
0000,0002,0000,0001,0000,-001,0001,0001,0001
0000,0002,0000,0000,0001,0001,0001,-001,0004
0001,0002,0000,0000,0001,0001,0001,-001,0004
0001,0002,0001,-001,0001,0001,0000,-001,0003
0001,0002,0001,-001,0001,0001,0000,-001,0002
0000,0001,0001,0001,0001,0001,0000,0000,0002
0000,0000,0001,0001,0002,0001,0001,0000,0002
