delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,0000,0003,0000,-002,0001,-001,-003
0001,-001,0000,0002,0000,-002,0001,0000,-001
0000,0000,0000,0002,0001,0001,0001,0000,0000
0000,0001,0000,0002,0001,0001,0002,0000,0002
0000,0001,0000,0002,0000,0001,0002,0000,0002
0003,0002,0001,0002,0000,0001,0002,0000,0002
0003,0002,0001,0002,0000,0000,0003,0000,-001
0004,0001,-001,0005,0001,0000,0004,0001,-001
0006,0001,-001,0008,0002,0000,0007,0001,0003
0008,0002,0000,0011,0003,0003,0010,0002,0003
0011,0002,0000,0014,0004,0003,0012,0002,0003
0013,0004,0000,0016,0007,0003,0012,0006,0003
0013,0005,0000,0016,0010,0003,0011,0007,0002
0011,0011,0001,0014,0018,0003,0009,0010,0002
0006,0016,0002,0010,0022,0003,0005,0011,0003
0004,0016,0004,0005,0022,0006,0003,0011,0004
0004,0015,0005,0004,0018,0007,0003,0010,0005
0001,0010,0014,0002,0013,0019,0003,0007,0011
0000,0006,0016,0002,0007,0019,0003,0003,0016
0000,0003,0016,0001,0004,0018,0002,0002,0016
0000,0003,0011,0001,0004,0015,0000,0000,0013
0000,0001,0006,0001,0001,0008,0002,0000,0010
-001,0000,0002,0001,0001,0006,0001,-001,0006
-001,-001,0001,0002,0001,0001,0001,-001,0002
-002,0000,0000,0002,0001,0001,0001,-001,0002
-002,-001,0000,0002,0000,0000,0001,-001,0001
0001,0001,0000,0000,0000,0000,0001,-001,0001
0001,-001,0000,0000,0000,-002,0001,0000,0001
0001,0001,0000,0002,0001,0000,0001,0001,0000
0000,0000,0000,0002,0000,0001,0001,0001,0001
-001,0000,0000,0002,0001,0003,0001,0000,0000
-001,0000,0000,0001,0001,0001,0001,0000,0001
-001,-001,0000,0001,0001,0000,0003,0000,0000
0000,-001,0000,0002,0001,0000,0003,0000,0000
-002,-001,0000,0002,0000,0000,0003,-001,0000
-001,-001,-001,0000,0000,0000,0002,-002,0001
-001,0000,0000,0000,0000,0000,0000,-002,0002
0002,0001,0000,0000,0000,0000,-002,0001,0002
0002,0001,0001,0002,0000,0002,-002,0001,0002
0000,0000,0001,0003,0000,0003,-001,-001,0003
0000,0000,0001,0003,0000,0002,-001,-001,0003
0000,0000,0001,0002,0001,0001,0001,-001,0003
0000,0000,0001,0002,0001,0001,0003,0000,0000
0000,0000,0000,0002,0001,0001,0003,0000,0000
-001,0000,-001,0002,0001,0001,0003,0001,0000
-001,0000,-002,0001,0001,0000,0001,0001,0000
0001,-001,-001,0001,0001,0002,0001,0001,0000
0001,-001,-001,0001,0000,-002,0001,0001,0001
0000,-001,-001,0001,0000,-002,0001,0001,0001
0000,-001,-003,0002,-001,-002,0002,0001,0001
0000,0000,-003,0002,-001,-002,0001,-001,0001
-001,0001,-003,0003,-001,-001,0002,-002,0001
0000,0001,-003,0003,0000,-002,0002,-002,0000
-001,0000,0000,0003,0000,-001,0002,-001,-001
0000,-002,0000,0003,0000,-002,0001,-001,0000
